event,timestamp,python3.11,ALL_TASKS,cpu,gpu,cycle,accumulated_time
inference,218.35,2861.09,3174.92,4072,686,0,23326.38
inference,218.01,2876.0,3208.47,4078,765,0,23544.39
inference,218.23,2964.48,3245.1,3987,752,0,23762.62
inference,218.12,2856.66,3102.69,3970,816,0,23980.739999999998
inference,218.25,2844.23,3120.3,3890,784,0,24198.989999999998
inference,218.07,2798.14,3400.3,4517,738,0,24417.06
inference,218.43,2854.18,4356.72,5073,784,0,24635.489999999998
inference,217.79,2851.39,3218.42,3999,710,0,24853.28
inference,219.02,2810.93,3104.26,4045,808,0,25072.3
inference,219.03,2912.45,3187.98,4036,726,0,25291.329999999998
inference,218.88,2880.35,3126.7,4016,685,0,25510.21
inference,219.03,2829.48,3116.13,4031,681,0,25729.239999999998
inference,218.74,2896.17,3165.55,4023,712,0,25947.98
inference,217.98,2895.44,3144.19,4037,690,0,26165.96
inference,218.16,2917.24,3175.07,4025,688,0,26384.12
inference,218.13,2832.26,3185.09,4117,697,0,26602.25
inference,218.08,2948.05,3289.79,4141,816,0,26820.329999999998
inference,217.88,2956.34,3282.62,4108,922,0,27038.21
inference,217.55,2765.68,3074.83,4068,831,0,27255.76
inference,218.19,3068.19,3305.46,3955,1181,0,27473.95
inference,217.65,2803.18,3053.37,4029,894,0,27691.6
inference,219.0,2897.95,3183.3,4046,694,0,27910.6
inference,218.82,2862.13,3100.5,4031,721,0,28129.42
inference,218.93,2948.63,3195.59,4056,690,0,28348.35
inference,219.12,2912.94,3156.24,4066,699,0,28567.47
inference,219.23,2796.42,3106.35,4078,698,0,28786.7
inference,217.93,2902.27,3147.44,4033,757,0,29004.63
inference,218.0,3042.44,3326.12,4083,872,0,29222.63
inference,218.22,2983.65,3229.41,3973,1110,0,29440.85
inference,218.51,2772.28,3011.73,4027,999,0,29659.36
inference,219.25,2850.13,3288.53,4306,705,0,29878.61
inference,219.15,2883.7,3130.46,4043,730,0,30097.76
inference,219.25,2702.26,2995.63,3813,694,0,30317.01
inference,219.15,2857.58,3414.65,4376,698,0,30536.16
inference,218.82,2823.33,3325.86,4309,721,0,30754.98
inference,219.5,2850.0,3104.72,4023,745,0,30974.48
inference,218.29,2873.37,3121.28,4018,861,0,31192.77
inference,217.92,2854.58,3138.86,4038,880,0,31410.69
inference,218.06,2960.52,3202.8,3893,904,0,31628.75
inference,218.96,2716.8,2962.99,4033,880,0,31847.71
inference,218.48,2880.5,3128.83,4000,712,0,32066.19
inference,219.33,2788.74,3094.25,4131,705,0,32285.52
inference,219.41,2951.6,3213.03,4175,1012,0,32504.93
inference,218.22,2604.98,3121.67,4326,588,0,32723.149999999998
inference,218.6,2675.76,3024.0,4081,587,0,32941.75
inference,218.39,2719.46,3027.12,4107,467,0,33160.14000000001
inference,219.6,2896.52,3168.47,4103,691,0,33379.740000000005
inference,219.37,2765.24,3015.29,4043,1015,0,33599.11
inference,219.78,2915.1,3201.77,4118,702,0,33818.89000000001
inference,219.82,2801.39,3070.93,4062,960,0,34038.71000000001
inference,219.85,2806.88,3214.84,4062,705,0,34258.560000000005
inference,217.64,2765.89,3242.74,4236,705,0,34476.200000000004
inference,217.96,2722.49,3024.51,4092,570,0,34694.16
inference,218.13,2778.83,3082.66,4158,450,0,34912.29
inference,219.17,2820.17,3085.34,4084,500,0,35131.46000000001
inference,218.42,2736.74,3047.92,4185,707,0,35349.880000000005
inference,218.88,2850.34,3110.55,4116,934,0,35568.76
inference,219.85,2870.41,3169.8,4121,717,0,35788.61
inference,220.13,2833.22,3094.99,4125,710,0,36008.740000000005
inference,218.94,2778.96,3069.7,4248,736,0,36227.68
inference,218.4,2766.08,3024.51,4121,644,0,36446.08
inference,218.0,2819.1,3081.19,4101,545,0,36664.08
inference,219.4,2757.51,3048.11,4148,495,0,36883.48
inference,219.9,2929.83,3189.09,4143,953,0,37103.380000000005
inference,219.83,2743.64,3001.69,4071,732,0,37323.21000000001
inference,219.77,2767.19,3041.3,4091,714,0,37542.98
inference,219.82,2944.18,3250.48,4122,714,0,37762.8
inference,218.11,2709.11,2954.43,4209,732,0,37980.91
inference,217.34,2663.81,2908.47,4136,390,0,38198.25
inference,218.0,2894.81,3141.68,4105,456,0,38416.25
inference,219.7,2769.0,3142.51,4274,656,0,38635.950000000004
inference,218.94,2872.09,3241.03,4284,1006,0,38854.89000000001
inference,220.02,2678.9,3070.09,4227,1000,0,39074.91
inference,220.29,2927.33,3183.13,4122,777,0,39295.200000000004
inference,219.29,2762.87,3022.29,4250,803,0,39514.490000000005
inference,218.42,2619.56,2920.94,4143,388,0,39732.91
inference,218.96,2917.64,3172.48,4161,412,0,39951.87
inference,220.59,2778.21,3047.71,4157,996,0,40172.46000000001
inference,220.34,2904.22,3206.25,4198,943,0,40392.8
inference,220.05,2803.11,3065.37,4181,994,0,40612.850000000006
inference,220.36,2903.01,3157.34,4175,827,0,40833.21000000001
inference,218.33,2715.06,2954.98,4214,871,0,41051.54
inference,218.56,2736.3,3037.78,4228,522,0,41270.100000000006
inference,219.07,2830.94,3088.01,4168,714,0,41489.170000000006
inference,220.55,2889.25,3142.29,4167,844,0,41709.72
inference,219.96,2807.88,3061.52,4164,957,0,41929.68
inference,221.11,2925.85,3184.49,4152,736,0,42150.79
inference,220.37,2767.56,3087.4,4252,1027,0,42371.16
inference,218.31,2589.44,2841.17,4100,522,0,42589.47
inference,218.19,2822.97,3073.48,4198,449,0,42807.66
inference,219.64,2887.27,3156.56,4148,577,0,43027.3
inference,220.12,2742.52,3041.63,4202,742,0,43247.420000000006
inference,220.43,2888.6,3135.13,4119,1027,0,43467.850000000006
inference,220.43,2799.39,3055.95,4242,735,0,43688.280000000006
inference,218.53,2750.95,3002.66,4192,431,0,43906.810000000005
inference,218.42,2764.04,3014.6,4203,659,0,44125.23
inference,220.57,2825.31,3123.52,4198,691,0,44345.8
inference,219.56,2794.44,3154.74,4268,1074,0,44565.36
inference,219.31,2804.02,3261.37,4355,934,0,44784.670000000006
inference,218.71,2638.18,2970.58,4367,743,0,45003.380000000005
inference,218.45,2714.31,3089.37,4257,306,0,45221.83
inference,219.78,2738.73,2989.39,4168,659,0,45441.61
inference,220.55,2874.03,3129.82,4171,1024,0,45662.16
inference,220.52,2845.68,3184.78,4308,839,0,45882.68
inference,220.97,2713.8,3092.1,4860,961,0,46103.65
inference,219.12,2412.16,3381.33,6595,321,0,46322.770000000004
inference,218.44,2380.83,3800.52,7924,443,0,46541.21000000001
inference,218.92,2568.78,3980.97,7035,742,0,46760.130000000005
inference,218.5,2502.73,3102.14,4261,640,0,46978.630000000005
inference,217.28,2825.24,3159.8,4294,224,0,47195.91
inference,220.18,2747.25,3892.62,5037,805,0,47416.090000000004
inference,221.01,2747.21,3020.29,4167,1090,0,47637.100000000006
inference,220.88,2744.01,3039.73,4210,1023,0,47857.98
inference,218.41,2711.48,2967.13,4176,792,0,48076.39000000001
inference,218.36,2825.63,3066.94,4163,311,0,48294.75
inference,220.34,2731.76,2989.5,4157,898,0,48515.090000000004
inference,220.51,2839.36,3152.48,4190,1053,0,48735.600000000006
inference,220.67,2752.21,3004.33,4228,1048,0,48956.270000000004
inference,217.8,2718.01,2962.01,4187,730,0,49174.07000000001
tokenizer,217.58,0.73,251.91,239,14,1,0.0
tokenizer,234.16,0.43,152.74,196,14,1,234.16
tokenizer,234.3,0.33,2273.31,3431,13,1,468.4599999999999
tokenizer,219.45,1.09,2209.96,2069,68,1,687.91
tokenizer,238.26,173.68,1916.56,2266,55,1,926.17
model load,217.4,0.55,344.84,373,46,1,1143.5700000000002
model load,227.17,0.56,172.1,225,46,1,1370.74
model load,248.07,0.33,148.74,226,13,1,1618.81
model load,249.35,0.34,188.94,361,12,1,1868.1599999999999
model load,232.68,5.89,564.29,778,12,1,2100.84
model load,243.23,853.16,679.89,1233,69,1,2344.07
model load,221.14,108.84,1753.04,3220,12,1,2565.21
model load,217.52,315.52,911.81,4285,50,1,2782.73
model load,220.21,612.5,1323.84,4314,37,1,3002.94
model load,220.02,339.19,1183.08,4722,73,1,3222.96
model load,219.45,335.61,1162.7,4694,114,1,3442.41
model load,218.77,427.81,819.95,3735,68,1,3661.1800000000003
model load,217.5,599.45,1144.87,3945,114,1,3878.6800000000003
model load,218.2,515.97,1061.95,3909,60,1,4096.88
model load,217.92,337.13,2955.87,7181,92,1,4314.8
model load,218.19,341.49,1130.34,4579,216,1,4532.99
model load,218.34,337.09,928.8,4237,119,1,4751.33
model load,218.75,608.93,16713.48,5920,78,1,4970.08
model load,218.12,342.68,2274.21,6373,137,1,5188.2
model load,218.45,345.44,3431.7,5653,193,1,5406.65
model load,218.49,326.82,1710.11,5364,137,1,5625.14
model load,218.35,338.25,3127.17,7479,151,1,5843.49
model load,217.7,305.33,1009.25,4084,183,1,6061.19
model load,220.23,563.25,1035.8,3487,64,1,6281.42
model load,217.9,982.66,1425.13,3483,50,1,6499.32
model load,218.23,1297.33,1765.59,2754,165,1,6717.55
model load,218.51,584.9,2413.1,5712,183,1,6936.06
model load,218.72,337.3,2006.81,5486,137,1,7154.78
model load,218.04,604.54,1438.53,4380,288,1,7372.82
model load,218.55,635.54,1509.26,4232,298,1,7591.37
model load,217.95,7.7,786.4,1028,270,1,7809.32
pipeline load,218.7,0.86,1307.75,1751,187,1,8028.02
pipeline load,242.53,0.65,742.63,1113,187,1,8270.55
pipeline load,230.13,0.46,1083.99,1495,115,1,8500.68
inference,217.79,2764.43,3794.37,4660,960,1,8718.47
inference,218.13,2699.5,4424.73,5630,960,1,8936.6
inference,218.75,2541.74,4302.1,5495,1160,1,9155.35
inference,218.17,2734.36,4567.49,5812,832,1,9373.52
inference,218.79,2577.77,4304.03,5540,1192,1,9592.31
inference,218.39,2643.51,4523.24,5902,855,1,9810.7
inference,218.89,2560.74,5010.82,6232,1104,1,10029.59
inference,217.87,2557.76,4440.33,5737,1115,1,10247.46
inference,217.85,2529.35,7575.48,9649,913,1,10465.31
inference,218.84,2609.49,4997.42,6566,1281,1,10684.15
inference,219.25,2454.02,4952.15,6162,1768,1,10903.4
inference,218.45,2606.2,4592.48,5850,1008,1,11121.85
inference,218.58,2586.08,5107.77,6505,916,1,11340.43
inference,218.81,2586.16,5064.45,6494,1743,1,11559.24
inference,219.08,2477.78,4625.21,6030,2180,1,11778.32
inference,219.11,2681.93,5884.28,8489,1630,1,11997.43
inference,219.09,2504.59,8806.59,11384,1123,1,12216.52
inference,218.79,2508.75,5247.79,6769,1150,1,12435.31
inference,218.54,2582.87,5222.01,6653,754,1,12653.85
inference,219.04,2632.22,5451.78,6971,883,1,12872.89
inference,219.18,2468.41,8712.46,11370,945,1,13092.07
inference,218.13,2586.35,5210.19,7734,899,1,13310.2
inference,219.12,2530.68,5686.33,7119,926,1,13529.32
inference,218.71,2584.93,4214.25,5537,840,1,13748.03
inference,218.77,2580.11,4883.66,6413,837,1,13966.8
inference,218.72,2402.7,4417.06,5788,983,1,14185.52
inference,218.79,2653.36,5061.42,6221,860,1,14404.31
inference,218.44,2546.75,6781.16,8776,955,1,14622.75
inference,219.05,2500.51,4909.81,6332,1213,1,14841.8
inference,219.05,2544.45,5023.14,6474,1776,1,15060.85
inference,218.51,2535.78,5142.91,6553,886,1,15279.36
inference,217.85,2632.55,4445.84,5765,810,1,15497.21
inference,218.88,2673.77,3916.67,5053,776,1,15716.09
inference,217.99,2748.1,3662.11,4661,900,1,15934.08
inference,218.16,2660.17,4704.16,6321,986,1,16152.24
inference,218.17,2696.99,4094.36,5120,926,1,16370.410000000002
inference,218.3,2755.98,3782.52,4865,912,1,16588.71
inference,217.9,2631.27,4306.41,5535,774,1,16806.609999999997
inference,218.52,2809.11,4500.22,5478,1005,1,17025.129999999997
inference,218.77,2518.3,4356.63,5632,1020,1,17243.899999999998
inference,218.57,2679.11,4483.42,5737,937,1,17462.469999999998
inference,218.69,2675.5,4577.37,5922,810,1,17681.16
inference,218.36,2827.88,4764.4,5729,873,1,17899.519999999997
inference,217.95,2778.04,3228.14,4093,1030,1,18117.469999999998
inference,218.13,2889.91,4576.88,5909,982,1,18335.6
inference,219.13,2692.07,5704.91,7808,674,1,18554.73
inference,219.38,2499.02,4995.43,6910,1045,1,18774.109999999997
inference,218.99,2459.84,7130.82,9001,1504,1,18993.1
inference,218.6,2538.94,3993.1,5256,1279,1,19211.699999999997
inference,218.24,2355.7,4751.15,6928,1519,1,19429.94
inference,218.89,2498.81,4309.46,5532,1068,1,19648.829999999998
inference,219.0,2764.24,4471.51,5493,1307,1,19867.829999999998
inference,218.04,2778.65,3792.9,4724,1242,1,20085.87
inference,217.94,2773.65,3240.98,4116,780,1,20303.809999999998
inference,218.0,2722.72,4830.8,6711,840,1,20521.809999999998
inference,217.46,2376.15,6341.58,8186,826,1,20739.269999999997
inference,218.69,2486.15,4600.93,6548,1242,1,20957.96
inference,219.15,2471.76,5199.96,7543,1546,1,21177.109999999997
inference,218.37,2553.32,4044.98,5271,1351,1,21395.48
inference,217.79,2613.3,3782.97,4996,1438,1,21613.269999999997
inference,217.72,2764.29,3288.2,4198,790,1,21830.989999999998
inference,217.7,2665.62,5860.32,8273,818,1,22048.69
inference,219.4,2476.59,5372.3,7069,887,1,22268.089999999997
inference,218.01,2565.19,4187.7,5628,1709,1,22486.1
inference,218.05,2689.21,4015.13,5224,950,1,22704.149999999998
inference,218.46,2743.31,3618.84,4637,706,1,22922.609999999997
inference,218.56,2593.86,5540.45,7247,751,1,23141.17
inference,218.64,2513.74,5104.08,6627,947,1,23359.809999999998
inference,218.85,2557.32,4756.89,5995,1825,1,23578.66
inference,218.09,2486.91,4705.06,6204,982,1,23796.749999999996
inference,219.67,2617.98,4387.69,5613,784,1,24016.42
inference,218.54,2610.12,4330.95,5569,801,1,24234.96
inference,218.88,2550.58,4699.75,6131,810,1,24453.839999999997
inference,219.26,2621.33,4843.35,6248,813,1,24673.1
inference,219.38,2565.75,4842.15,6331,807,1,24892.48
inference,218.82,2512.95,4791.4,6316,711,1,25111.3
inference,218.9,2540.72,4537.65,5870,704,1,25330.199999999997
inference,218.51,2545.55,4506.78,5913,863,1,25548.71
inference,218.43,2662.27,4523.52,6162,737,1,25767.14
inference,218.31,2523.66,5734.19,6853,723,1,25985.449999999997
inference,218.19,2588.38,3800.26,5092,650,1,26203.64
inference,218.83,2498.14,5883.75,8056,784,1,26422.469999999998
inference,218.68,2604.6,7292.74,9160,1097,1,26641.149999999998
inference,218.41,2513.57,6088.58,7568,1706,1,26859.559999999998
inference,219.23,2552.71,5701.32,7389,1850,1,27078.789999999997
inference,218.84,2566.03,6028.87,7563,1729,1,27297.629999999997
inference,219.04,2546.29,6499.37,8519,836,1,27516.67
inference,218.91,2458.93,5479.18,7085,1908,1,27735.579999999998
inference,217.95,2535.43,5454.62,7034,1042,1,27953.53
inference,218.96,2386.18,5408.48,7298,1202,1,28172.489999999998
inference,218.6,2484.36,5900.54,7543,1594,1,28391.089999999997
inference,219.2,2536.67,5797.99,7418,1624,1,28610.289999999997
inference,218.74,2416.45,7095.06,8851,1651,1,28829.03
inference,219.55,2620.77,5906.98,7415,1815,1,29048.579999999998
inference,218.87,2500.07,5653.25,7233,1790,1,29267.449999999997
inference,218.58,2532.41,5577.34,7178,1384,1,29486.03
inference,218.18,2565.05,5599.62,7347,851,1,29704.21
inference,219.7,2600.49,5997.37,7428,830,1,29923.91
inference,218.72,2460.69,4762.01,6346,1675,1,30142.629999999997
inference,218.38,2569.91,4875.45,6438,1234,1,30361.01
inference,219.03,2472.31,4872.71,6588,691,1,30580.039999999997
inference,219.62,2518.0,4966.25,6252,904,1,30799.66
inference,218.8,2451.6,6129.03,7971,1316,1,31018.46
inference,219.18,2516.23,4713.29,6251,1718,1,31237.64
inference,218.25,2578.86,4786.7,6236,1985,1,31455.89
inference,219.44,2656.31,4570.73,6134,898,1,31675.329999999998
inference,218.99,2628.94,4058.14,5443,743,1,31894.32
inference,219.12,2670.88,3779.52,4956,827,1,32113.44
inference,218.99,2887.09,3224.52,4192,780,1,32332.429999999997
inference,219.12,2834.47,3276.49,4299,712,1,32551.549999999996
inference,219.75,2673.64,3794.13,5069,726,1,32771.299999999996
inference,218.97,2593.69,4315.78,5594,828,1,32990.27
inference,218.64,2543.27,4325.06,5653,831,1,33208.909999999996
inference,219.35,2557.13,4618.24,6123,832,1,33428.259999999995
inference,220.1,2365.36,6630.6,8705,816,1,33648.36
inference,219.63,2480.58,5117.49,6811,895,1,33867.99
inference,220.03,2434.49,5076.46,6840,810,1,34088.02
inference,219.26,2459.2,6959.35,8583,850,1,34307.28
inference,218.92,2468.44,4705.56,6290,807,1,34526.2
inference,218.36,2386.25,4902.31,6091,681,1,34744.56
inference,218.72,2518.11,6109.43,7932,692,1,34963.28
inference,218.95,2458.66,5988.93,7938,709,1,35182.229999999996
inference,218.98,2450.48,4896.5,6494,676,1,35401.21
inference,219.33,2664.52,4559.99,5927,827,1,35620.54
inference,218.21,2425.76,4128.24,5825,816,1,35838.75
inference,218.41,2522.1,4247.42,5792,376,1,36057.159999999996
inference,219.86,2556.16,5118.97,6704,595,1,36277.02
inference,218.91,2559.62,4210.91,5541,846,1,36495.93
inference,220.21,2540.85,4677.09,6294,818,1,36716.14
inference,219.23,2448.4,4425.26,6181,767,1,36935.369999999995
inference,218.2,2446.65,4386.99,5788,680,1,37153.57
inference,218.86,2629.75,4353.33,5794,866,1,37372.43
inference,218.84,2428.79,5809.96,8088,841,1,37591.27
inference,220.19,2436.21,4205.01,5686,576,1,37811.46
inference,218.78,2752.13,3091.37,4178,395,1,38030.24
inference,218.9,2747.05,3300.78,4404,713,1,38249.14
inference,218.27,2822.47,3100.93,4160,740,1,38467.409999999996
inference,219.68,2829.44,3090.53,4097,756,1,38687.09
inference,220.47,2832.58,3137.89,4273,715,1,38907.56
inference,219.02,2673.33,3036.36,4200,612,1,39126.58
inference,218.1,2639.71,3080.36,4333,374,1,39344.68
inference,219.48,2750.7,3037.0,4137,546,1,39564.159999999996
inference,220.47,2780.59,3290.81,4350,702,1,39784.63
inference,219.35,2647.59,3251.05,4495,780,1,40003.979999999996
inference,220.44,2862.91,3326.09,4305,752,1,40224.42
inference,219.0,2729.47,3216.82,4571,712,1,40443.42
inference,218.65,2630.68,3043.14,4267,361,1,40662.07
inference,218.67,2672.79,3301.03,4527,393,1,40880.74
inference,220.25,2750.86,3156.19,4272,755,1,41100.99
inference,219.16,2787.35,3122.19,4253,713,1,41320.15
inference,221.16,2556.41,6688.28,8975,1018,1,41541.31
inference,219.01,2412.5,3889.99,5260,606,1,41760.32
inference,218.69,2593.68,3406.73,4710,247,1,41979.009999999995
inference,220.62,2780.07,3356.38,4515,736,1,42199.63
inference,220.28,2497.21,5432.69,6941,725,1,42419.909999999996
inference,221.07,2651.91,3333.44,4637,804,1,42640.979999999996
inference,218.57,2614.23,3490.1,4841,362,1,42859.549999999996
inference,220.62,2640.56,3332.99,4501,453,1,43080.17
inference,220.57,2737.57,3140.95,4271,780,1,43300.74
inference,220.65,2646.68,3388.96,4659,748,1,43521.39
inference,220.87,2854.28,3167.51,4297,789,1,43742.259999999995
inference,218.46,2581.03,3072.55,4468,439,1,43960.72
inference,218.14,2719.64,3565.97,4846,320,1,44178.86
inference,219.09,2633.86,3446.12,4738,743,1,44397.95
inference,219.46,2625.88,3536.04,4894,785,1,44617.409999999996
inference,219.65,2686.69,3154.26,4466,734,1,44837.06
inference,218.69,2638.4,2962.01,4234,364,1,45055.75
inference,219.61,2711.95,3112.09,4262,398,1,45275.36
inference,221.09,2795.71,3107.26,4225,760,1,45496.45
inference,220.66,2901.37,3176.48,4201,936,1,45717.11
inference,220.35,2814.48,3091.25,4207,1006,1,45937.46
inference,219.72,2729.2,3050.85,4337,781,1,46157.18
inference,218.61,2563.51,3306.82,4840,369,1,46375.79
inference,218.97,2566.71,3239.53,4544,494,1,46594.759999999995
inference,221.13,2876.54,3180.37,4188,731,1,46815.89
inference,221.03,2777.21,3093.53,4226,841,1,47036.92
inference,220.61,2727.4,3081.51,4374,747,1,47257.53
inference,218.66,2711.45,3024.13,4276,471,1,47476.189999999995
inference,219.87,2770.98,3098.48,4253,604,1,47696.06
inference,220.9,2684.78,3214.19,4359,955,1,47916.96
inference,219.76,2768.55,3104.79,4195,964,1,48136.72
inference,220.75,2698.91,2986.96,4290,742,1,48357.47
inference,217.75,2678.87,2998.38,4248,385,1,48575.22
inference,220.85,2583.95,4654.53,6140,386,1,48796.07
inference,220.25,2570.44,4557.84,6234,792,1,49016.32
inference,219.73,2519.01,3589.73,5134,776,1,49236.049999999996
inference,219.82,2547.79,3490.82,4959,396,1,49455.869999999995
inference,220.68,2537.72,8720.26,10373,428,1,49676.549999999996
inference,221.49,2592.57,3540.06,4858,757,1,49898.04
inference,219.05,2542.46,2944.62,4405,781,1,50117.09
inference,218.44,2788.46,3157.44,4322,292,1,50335.53
inference,220.45,2782.43,3058.67,4201,618,1,50555.979999999996
inference,220.39,2622.74,3385.81,4692,1048,1,50776.369999999995
inference,220.77,2695.3,3164.15,4444,749,1,50997.14
inference,218.77,2439.54,3367.55,4996,562,1,51215.909999999996
inference,219.91,2583.22,3554.43,4779,219,1,51435.82
inference,219.12,2634.94,3112.95,4491,773,1,51654.939999999995
inference,220.78,2718.66,3114.62,4371,990,1,51875.72
inference,218.22,2469.21,3146.55,4683,679,1,52093.939999999995
inference,221.38,2768.66,3102.43,4255,440,1,52315.32
inference,221.36,2620.23,3355.72,4590,944,1,52536.68
inference,219.92,2669.8,3233.21,4561,741,1,52756.6
