timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/29 08:43:27.762, 36.31 W, 9 %, 0 %
2024/03/29 08:43:27.865, 36.40 W, 9 %, 0 %
2024/03/29 08:43:27.967, 36.49 W, 9 %, 0 %
2024/03/29 08:43:28.070, 36.21 W, 7 %, 0 %
2024/03/29 08:43:28.175, 36.87 W, 11 %, 1 %
2024/03/29 08:43:28.278, 36.29 W, 11 %, 1 %
2024/03/29 08:43:28.381, 36.29 W, 9 %, 0 %
2024/03/29 08:43:28.483, 36.24 W, 9 %, 0 %
2024/03/29 08:43:28.590, 36.58 W, 6 %, 0 %
2024/03/29 08:43:28.693, 36.29 W, 11 %, 1 %
2024/03/29 08:43:28.798, 36.20 W, 11 %, 1 %
2024/03/29 08:43:28.900, 36.69 W, 8 %, 0 %
2024/03/29 08:43:29.003, 36.39 W, 8 %, 0 %
2024/03/29 08:43:29.106, 36.20 W, 9 %, 0 %
2024/03/29 08:43:29.210, 36.20 W, 7 %, 0 %
2024/03/29 08:43:29.312, 36.89 W, 7 %, 0 %
2024/03/29 08:43:29.416, 36.59 W, 9 %, 0 %
2024/03/29 08:43:29.519, 36.39 W, 10 %, 0 %
2024/03/29 08:43:29.621, 36.99 W, 10 %, 0 %
2024/03/29 08:43:29.724, 36.41 W, 6 %, 0 %
2024/03/29 08:43:29.827, 36.41 W, 6 %, 0 %
2024/03/29 08:43:29.930, 36.29 W, 11 %, 1 %
2024/03/29 08:43:30.032, 36.89 W, 5 %, 0 %
2024/03/29 08:43:30.135, 36.71 W, 5 %, 0 %
2024/03/29 08:43:30.240, 36.68 W, 9 %, 0 %
2024/03/29 08:43:30.343, 36.50 W, 9 %, 0 %
2024/03/29 08:43:30.446, 36.41 W, 11 %, 1 %
2024/03/29 08:43:30.549, 36.77 W, 9 %, 0 %
2024/03/29 08:43:30.652, 36.39 W, 9 %, 0 %
2024/03/29 08:43:30.755, 36.21 W, 10 %, 0 %
2024/03/29 08:43:30.857, 36.80 W, 9 %, 0 %
2024/03/29 08:43:30.962, 36.39 W, 9 %, 0 %
2024/03/29 08:43:31.066, 36.49 W, 9 %, 0 %
2024/03/29 08:43:31.169, 36.25 W, 9 %, 0 %
2024/03/29 08:43:31.271, 36.25 W, 3 %, 0 %
2024/03/29 08:43:31.374, 36.25 W, 0 %, 0 %
2024/03/29 08:43:31.477, 36.25 W, 0 %, 0 %
2024/03/29 08:43:31.580, 36.25 W, 0 %, 0 %
2024/03/29 08:43:31.684, 36.24 W, 0 %, 0 %
2024/03/29 08:43:31.786, 36.21 W, 0 %, 0 %
2024/03/29 08:43:31.889, 36.41 W, 10 %, 0 %
2024/03/29 08:43:31.992, 36.21 W, 10 %, 0 %
2024/03/29 08:43:32.099, 36.77 W, 10 %, 1 %
2024/03/29 08:43:32.202, 36.29 W, 10 %, 0 %
2024/03/29 08:43:32.305, 36.20 W, 10 %, 0 %
2024/03/29 08:43:32.408, 36.80 W, 8 %, 0 %
2024/03/29 08:43:32.511, 36.78 W, 8 %, 0 %
2024/03/29 08:43:32.614, 36.41 W, 11 %, 1 %
2024/03/29 08:43:32.717, 36.77 W, 5 %, 0 %
2024/03/29 08:43:32.820, 36.90 W, 5 %, 0 %
2024/03/29 08:43:32.923, 36.58 W, 9 %, 0 %
2024/03/29 08:43:33.031, 36.39 W, 10 %, 0 %
2024/03/29 08:43:33.134, 36.41 W, 10 %, 0 %
2024/03/29 08:43:33.236, 36.29 W, 11 %, 1 %
2024/03/29 08:43:33.339, 36.48 W, 11 %, 1 %
2024/03/29 08:43:33.442, 36.41 W, 8 %, 0 %
2024/03/29 08:43:33.545, 36.31 W, 8 %, 0 %
2024/03/29 08:43:33.649, 36.58 W, 8 %, 0 %
2024/03/29 08:43:33.752, 36.59 W, 10 %, 0 %
2024/03/29 08:43:33.854, 36.41 W, 10 %, 0 %
2024/03/29 08:43:33.957, 36.41 W, 6 %, 0 %
2024/03/29 08:43:34.060, 36.29 W, 9 %, 0 %
2024/03/29 08:43:34.162, 36.39 W, 9 %, 0 %
2024/03/29 08:43:34.268, 36.39 W, 8 %, 0 %
2024/03/29 08:43:34.371, 36.51 W, 8 %, 0 %
2024/03/29 08:43:34.473, 36.41 W, 8 %, 0 %
2024/03/29 08:43:34.576, 36.41 W, 9 %, 0 %
2024/03/29 08:43:34.679, 36.67 W, 9 %, 0 %
2024/03/29 08:43:34.782, 36.41 W, 7 %, 0 %
2024/03/29 08:43:34.884, 36.29 W, 9 %, 0 %
2024/03/29 08:43:34.987, 36.68 W, 9 %, 0 %
2024/03/29 08:43:35.091, 36.42 W, 9 %, 0 %
2024/03/29 08:43:35.193, 36.34 W, 9 %, 0 %
2024/03/29 08:43:35.296, 36.24 W, 2 %, 0 %
2024/03/29 08:43:35.399, 36.63 W, 0 %, 0 %
2024/03/29 08:43:35.503, 36.25 W, 0 %, 0 %
2024/03/29 08:43:35.604, 36.44 W, 7 %, 0 %
2024/03/29 08:43:35.706, 36.34 W, 1 %, 0 %
2024/03/29 08:43:35.809, 36.34 W, 1 %, 0 %
2024/03/29 08:43:35.913, 36.33 W, 1 %, 0 %
2024/03/29 08:43:36.015, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.118, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.221, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.324, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.426, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.529, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.634, 36.33 W, 1 %, 0 %
2024/03/29 08:43:36.737, 36.34 W, 1 %, 0 %
2024/03/29 08:43:36.839, 36.33 W, 1 %, 0 %
2024/03/29 08:43:36.942, 36.34 W, 1 %, 0 %
2024/03/29 08:43:37.045, 36.34 W, 1 %, 0 %
2024/03/29 08:43:37.147, 36.34 W, 1 %, 0 %
2024/03/29 08:43:37.250, 36.34 W, 1 %, 0 %
2024/03/29 08:43:37.356, 72.16 W, 1 %, 0 %
2024/03/29 08:43:37.458, 80.63 W, 22 %, 2 %
2024/03/29 08:43:37.561, 96.54 W, 100 %, 10 %
2024/03/29 08:43:37.664, 40.51 W, 100 %, 10 %
2024/03/29 08:43:37.766, 96.35 W, 27 %, 3 %
2024/03/29 08:43:37.869, 95.57 W, 27 %, 3 %
2024/03/29 08:43:37.972, 99.17 W, 100 %, 10 %
2024/03/29 08:43:38.074, 98.14 W, 100 %, 10 %
2024/03/29 08:43:38.178, 100.21 W, 100 %, 10 %
2024/03/29 08:43:38.280, 99.92 W, 100 %, 10 %
2024/03/29 08:43:38.383, 97.22 W, 100 %, 10 %
2024/03/29 08:43:38.486, 97.60 W, 100 %, 10 %
2024/03/29 08:43:38.588, 99.15 W, 99 %, 10 %
2024/03/29 08:43:38.691, 98.47 W, 99 %, 10 %
2024/03/29 08:43:38.794, 99.57 W, 100 %, 10 %
2024/03/29 08:43:38.899, 99.44 W, 99 %, 10 %
2024/03/29 08:43:39.002, 99.84 W, 99 %, 10 %
2024/03/29 08:43:39.104, 101.95 W, 100 %, 10 %
2024/03/29 08:43:39.208, 98.62 W, 100 %, 10 %
2024/03/29 08:43:39.311, 97.91 W, 99 %, 10 %
2024/03/29 08:43:39.414, 103.05 W, 99 %, 10 %
2024/03/29 08:43:39.516, 100.02 W, 99 %, 10 %
2024/03/29 08:43:39.621, 98.68 W, 100 %, 10 %
2024/03/29 08:43:39.723, 98.75 W, 100 %, 10 %
2024/03/29 08:43:39.826, 102.51 W, 100 %, 10 %
2024/03/29 08:43:39.929, 103.92 W, 100 %, 10 %
2024/03/29 08:43:40.032, 99.92 W, 100 %, 10 %
2024/03/29 08:43:40.134, 100.99 W, 100 %, 10 %
2024/03/29 08:43:40.237, 101.65 W, 100 %, 10 %
2024/03/29 08:43:40.342, 102.24 W, 100 %, 10 %
2024/03/29 08:43:40.445, 100.58 W, 100 %, 10 %
2024/03/29 08:43:40.548, 100.50 W, 100 %, 10 %
2024/03/29 08:43:40.650, 104.99 W, 100 %, 10 %
2024/03/29 08:43:40.753, 105.67 W, 100 %, 10 %
2024/03/29 08:43:40.856, 103.08 W, 100 %, 10 %
2024/03/29 08:43:40.958, 103.84 W, 100 %, 10 %
2024/03/29 08:43:41.064, 105.30 W, 100 %, 10 %
2024/03/29 08:43:41.167, 105.09 W, 100 %, 10 %
2024/03/29 08:43:41.269, 102.40 W, 100 %, 10 %
2024/03/29 08:43:41.372, 103.50 W, 100 %, 10 %
2024/03/29 08:43:41.475, 105.58 W, 100 %, 10 %
2024/03/29 08:43:41.577, 105.67 W, 100 %, 10 %
2024/03/29 08:43:41.680, 102.50 W, 100 %, 10 %
2024/03/29 08:43:41.785, 103.21 W, 100 %, 10 %
2024/03/29 08:43:41.888, 106.79 W, 100 %, 10 %
2024/03/29 08:43:41.991, 105.46 W, 100 %, 10 %
2024/03/29 08:43:42.093, 105.57 W, 100 %, 10 %
2024/03/29 08:43:42.196, 104.35 W, 100 %, 10 %
2024/03/29 08:43:42.299, 103.96 W, 100 %, 10 %
2024/03/29 08:43:42.401, 106.02 W, 100 %, 10 %
2024/03/29 08:43:42.507, 105.96 W, 100 %, 10 %
2024/03/29 08:43:42.610, 103.93 W, 100 %, 10 %
2024/03/29 08:43:42.714, 107.54 W, 100 %, 10 %
2024/03/29 08:43:42.817, 105.73 W, 99 %, 10 %
2024/03/29 08:43:42.920, 108.24 W, 100 %, 10 %
2024/03/29 08:43:43.023, 105.75 W, 100 %, 10 %
2024/03/29 08:43:43.125, 108.76 W, 100 %, 10 %
2024/03/29 08:43:43.229, 105.47 W, 100 %, 10 %
2024/03/29 08:43:43.332, 113.13 W, 100 %, 10 %
2024/03/29 08:43:43.434, 108.69 W, 100 %, 10 %
2024/03/29 08:43:43.537, 108.17 W, 100 %, 10 %
2024/03/29 08:43:43.640, 107.02 W, 100 %, 10 %
2024/03/29 08:43:43.743, 110.42 W, 100 %, 10 %
2024/03/29 08:43:43.845, 110.13 W, 100 %, 10 %
2024/03/29 08:43:43.950, 111.50 W, 100 %, 10 %
2024/03/29 08:43:44.053, 110.84 W, 100 %, 10 %
2024/03/29 08:43:44.156, 109.01 W, 100 %, 10 %
2024/03/29 08:43:44.259, 100.61 W, 88 %, 9 %
2024/03/29 08:43:44.362, 99.46 W, 88 %, 9 %
2024/03/29 08:43:44.465, 98.65 W, 100 %, 10 %
2024/03/29 08:43:44.568, 101.10 W, 100 %, 10 %
2024/03/29 08:43:44.672, 98.86 W, 100 %, 10 %
2024/03/29 08:43:44.775, 100.95 W, 100 %, 10 %
2024/03/29 08:43:44.878, 98.36 W, 100 %, 10 %
2024/03/29 08:43:44.981, 97.99 W, 100 %, 10 %
2024/03/29 08:43:45.083, 100.50 W, 100 %, 10 %
2024/03/29 08:43:45.186, 99.63 W, 100 %, 10 %
2024/03/29 08:43:45.289, 101.66 W, 100 %, 10 %
2024/03/29 08:43:45.393, 101.10 W, 100 %, 10 %
2024/03/29 08:43:45.496, 97.51 W, 100 %, 10 %
2024/03/29 08:43:45.599, 99.34 W, 100 %, 10 %
2024/03/29 08:43:45.701, 99.67 W, 100 %, 10 %
2024/03/29 08:43:45.804, 99.09 W, 100 %, 10 %
2024/03/29 08:43:45.907, 102.72 W, 100 %, 10 %
2024/03/29 08:43:46.010, 100.52 W, 100 %, 10 %
2024/03/29 08:43:46.114, 100.69 W, 100 %, 10 %
2024/03/29 08:43:46.217, 100.00 W, 100 %, 10 %
2024/03/29 08:43:46.320, 98.47 W, 100 %, 10 %
2024/03/29 08:43:46.423, 98.51 W, 100 %, 10 %
2024/03/29 08:43:46.525, 102.40 W, 100 %, 10 %
2024/03/29 08:43:46.630, 102.24 W, 100 %, 10 %
2024/03/29 08:43:46.733, 99.73 W, 100 %, 10 %
2024/03/29 08:43:46.835, 99.46 W, 100 %, 10 %
2024/03/29 08:43:46.938, 102.32 W, 100 %, 10 %
2024/03/29 08:43:47.042, 101.74 W, 100 %, 10 %
2024/03/29 08:43:47.145, 101.92 W, 100 %, 10 %
2024/03/29 08:43:47.248, 101.47 W, 100 %, 10 %
2024/03/29 08:43:47.350, 100.71 W, 100 %, 10 %
2024/03/29 08:43:47.453, 100.02 W, 100 %, 10 %
2024/03/29 08:43:47.556, 104.18 W, 100 %, 10 %
2024/03/29 08:43:47.659, 102.71 W, 100 %, 10 %
2024/03/29 08:43:47.764, 101.34 W, 100 %, 10 %
2024/03/29 08:43:47.867, 101.76 W, 100 %, 10 %
2024/03/29 08:43:47.969, 104.01 W, 100 %, 10 %
2024/03/29 08:43:48.072, 105.63 W, 100 %, 10 %
2024/03/29 08:43:48.175, 105.61 W, 100 %, 10 %
2024/03/29 08:43:48.278, 103.95 W, 100 %, 10 %
2024/03/29 08:43:48.381, 103.09 W, 100 %, 10 %
2024/03/29 08:43:48.485, 101.16 W, 99 %, 10 %
2024/03/29 08:43:48.588, 107.70 W, 99 %, 10 %
2024/03/29 08:43:48.691, 105.92 W, 100 %, 10 %
2024/03/29 08:43:48.794, 106.83 W, 100 %, 10 %
2024/03/29 08:43:48.897, 103.41 W, 100 %, 10 %
2024/03/29 08:43:48.999, 106.11 W, 100 %, 10 %
2024/03/29 08:43:49.102, 103.25 W, 100 %, 10 %
2024/03/29 08:43:49.207, 102.40 W, 100 %, 10 %
2024/03/29 08:43:49.310, 106.13 W, 100 %, 10 %
2024/03/29 08:43:49.412, 104.51 W, 100 %, 10 %
2024/03/29 08:43:49.515, 103.46 W, 100 %, 10 %
2024/03/29 08:43:49.618, 105.93 W, 100 %, 10 %
2024/03/29 08:43:49.720, 104.27 W, 100 %, 10 %
2024/03/29 08:43:49.823, 104.87 W, 100 %, 10 %
2024/03/29 08:43:49.928, 105.34 W, 100 %, 10 %
2024/03/29 08:43:50.031, 107.07 W, 100 %, 10 %
2024/03/29 08:43:50.135, 104.45 W, 100 %, 10 %
2024/03/29 08:43:50.238, 102.73 W, 100 %, 10 %
2024/03/29 08:43:50.341, 105.64 W, 100 %, 10 %
2024/03/29 08:43:50.443, 104.94 W, 100 %, 10 %
2024/03/29 08:43:50.546, 106.97 W, 100 %, 10 %
2024/03/29 08:43:50.650, 109.32 W, 100 %, 10 %
2024/03/29 08:43:50.753, 107.19 W, 100 %, 10 %
2024/03/29 08:43:50.855, 108.68 W, 100 %, 10 %
2024/03/29 08:43:50.958, 96.80 W, 94 %, 10 %
2024/03/29 08:43:51.061, 97.36 W, 94 %, 10 %
2024/03/29 08:43:51.163, 99.04 W, 100 %, 10 %
2024/03/29 08:43:51.266, 96.86 W, 100 %, 10 %
2024/03/29 08:43:51.371, 100.82 W, 100 %, 10 %
2024/03/29 08:43:51.474, 99.75 W, 100 %, 10 %
2024/03/29 08:43:51.576, 96.96 W, 100 %, 10 %
2024/03/29 08:43:51.679, 95.91 W, 99 %, 10 %
2024/03/29 08:43:51.782, 99.44 W, 99 %, 10 %
2024/03/29 08:43:51.884, 99.36 W, 99 %, 10 %
2024/03/29 08:43:51.987, 96.25 W, 100 %, 10 %
2024/03/29 08:43:52.089, 98.28 W, 100 %, 10 %
2024/03/29 08:43:52.193, 98.60 W, 100 %, 10 %
2024/03/29 08:43:52.296, 99.47 W, 100 %, 10 %
2024/03/29 08:43:52.398, 99.05 W, 100 %, 10 %
2024/03/29 08:43:52.501, 99.63 W, 100 %, 10 %
2024/03/29 08:43:52.604, 98.28 W, 100 %, 10 %
2024/03/29 08:43:52.706, 98.10 W, 100 %, 10 %
2024/03/29 08:43:52.809, 98.59 W, 100 %, 10 %
2024/03/29 08:43:52.914, 98.38 W, 100 %, 10 %
2024/03/29 08:43:53.017, 98.68 W, 100 %, 10 %
2024/03/29 08:43:53.120, 97.91 W, 100 %, 10 %
2024/03/29 08:43:53.222, 102.22 W, 100 %, 10 %
2024/03/29 08:43:53.325, 101.50 W, 100 %, 10 %
2024/03/29 08:43:53.427, 101.18 W, 100 %, 10 %
2024/03/29 08:43:53.530, 99.58 W, 100 %, 10 %
2024/03/29 08:43:53.636, 104.45 W, 100 %, 10 %
2024/03/29 08:43:53.738, 102.21 W, 100 %, 10 %
2024/03/29 08:43:53.843, 99.62 W, 100 %, 10 %
2024/03/29 08:43:53.945, 101.66 W, 99 %, 10 %
2024/03/29 08:43:54.048, 103.04 W, 99 %, 10 %
2024/03/29 08:43:54.150, 101.37 W, 99 %, 10 %
2024/03/29 08:43:54.253, 107.85 W, 99 %, 10 %
2024/03/29 08:43:54.357, 104.60 W, 100 %, 10 %
2024/03/29 08:43:54.460, 103.82 W, 100 %, 10 %
2024/03/29 08:43:54.563, 101.94 W, 100 %, 10 %
