timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/31 16:49:11.711, 35.94 W, 2 %, 0 %
2024/03/31 16:49:11.816, 35.86 W, 2 %, 0 %
2024/03/31 16:49:11.919, 35.86 W, 4 %, 0 %
2024/03/31 16:49:12.022, 35.94 W, 2 %, 0 %
2024/03/31 16:49:12.124, 35.86 W, 2 %, 0 %
2024/03/31 16:49:12.228, 35.85 W, 3 %, 0 %
2024/03/31 16:49:12.331, 35.94 W, 4 %, 0 %
2024/03/31 16:49:12.433, 35.95 W, 4 %, 0 %
2024/03/31 16:49:12.536, 35.86 W, 4 %, 0 %
2024/03/31 16:49:12.639, 35.84 W, 4 %, 0 %
2024/03/31 16:49:12.742, 35.86 W, 3 %, 0 %
2024/03/31 16:49:12.844, 35.96 W, 4 %, 0 %
2024/03/31 16:49:12.949, 35.86 W, 4 %, 0 %
2024/03/31 16:49:13.052, 35.95 W, 3 %, 0 %
2024/03/31 16:49:13.155, 35.96 W, 3 %, 0 %
2024/03/31 16:49:13.257, 35.95 W, 4 %, 0 %
2024/03/31 16:49:13.360, 35.95 W, 4 %, 0 %
2024/03/31 16:49:13.463, 35.94 W, 4 %, 0 %
2024/03/31 16:49:13.565, 35.94 W, 4 %, 0 %
2024/03/31 16:49:13.671, 35.85 W, 5 %, 0 %
2024/03/31 16:49:13.773, 35.84 W, 5 %, 0 %
2024/03/31 16:49:13.876, 35.84 W, 4 %, 0 %
2024/03/31 16:49:13.979, 35.85 W, 4 %, 0 %
2024/03/31 16:49:14.081, 35.86 W, 3 %, 0 %
2024/03/31 16:49:14.184, 35.95 W, 3 %, 0 %
2024/03/31 16:49:14.287, 35.94 W, 3 %, 0 %
2024/03/31 16:49:14.392, 35.84 W, 5 %, 0 %
2024/03/31 16:49:14.495, 35.86 W, 5 %, 0 %
2024/03/31 16:49:14.597, 35.95 W, 4 %, 0 %
2024/03/31 16:49:14.700, 35.76 W, 4 %, 0 %
2024/03/31 16:49:14.803, 35.95 W, 4 %, 0 %
2024/03/31 16:49:14.905, 35.86 W, 4 %, 0 %
2024/03/31 16:49:15.008, 35.94 W, 4 %, 0 %
2024/03/31 16:49:15.113, 35.94 W, 4 %, 0 %
2024/03/31 16:49:15.216, 35.95 W, 4 %, 0 %
2024/03/31 16:49:15.319, 35.95 W, 4 %, 0 %
2024/03/31 16:49:15.423, 36.05 W, 4 %, 0 %
2024/03/31 16:49:15.526, 36.05 W, 4 %, 0 %
2024/03/31 16:49:15.629, 35.96 W, 4 %, 0 %
2024/03/31 16:49:15.731, 36.04 W, 3 %, 0 %
2024/03/31 16:49:15.835, 36.04 W, 3 %, 0 %
2024/03/31 16:49:15.938, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.040, 36.04 W, 5 %, 0 %
2024/03/31 16:49:16.143, 36.04 W, 5 %, 0 %
2024/03/31 16:49:16.246, 35.96 W, 4 %, 0 %
2024/03/31 16:49:16.348, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.451, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.556, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.659, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.762, 36.05 W, 4 %, 0 %
2024/03/31 16:49:16.865, 36.04 W, 4 %, 0 %
2024/03/31 16:49:16.967, 35.95 W, 4 %, 0 %
2024/03/31 16:49:17.070, 35.95 W, 4 %, 0 %
2024/03/31 16:49:17.173, 36.04 W, 4 %, 0 %
2024/03/31 16:49:17.278, 36.04 W, 4 %, 0 %
2024/03/31 16:49:17.380, 35.96 W, 4 %, 0 %
2024/03/31 16:49:17.483, 36.04 W, 4 %, 0 %
2024/03/31 16:49:17.586, 35.94 W, 4 %, 0 %
2024/03/31 16:49:17.688, 36.04 W, 5 %, 0 %
2024/03/31 16:49:17.791, 36.04 W, 5 %, 0 %
2024/03/31 16:49:17.894, 36.04 W, 4 %, 0 %
2024/03/31 16:49:17.999, 36.05 W, 4 %, 0 %
2024/03/31 16:49:18.101, 36.05 W, 3 %, 0 %
2024/03/31 16:49:18.204, 35.95 W, 3 %, 0 %
2024/03/31 16:49:18.307, 36.05 W, 3 %, 0 %
2024/03/31 16:49:18.409, 36.04 W, 3 %, 0 %
2024/03/31 16:49:18.512, 35.95 W, 3 %, 0 %
2024/03/31 16:49:18.615, 36.04 W, 5 %, 0 %
2024/03/31 16:49:18.720, 36.04 W, 4 %, 0 %
2024/03/31 16:49:18.823, 36.04 W, 4 %, 0 %
2024/03/31 16:49:18.926, 36.04 W, 5 %, 0 %
2024/03/31 16:49:19.029, 36.04 W, 5 %, 0 %
2024/03/31 16:49:19.132, 35.95 W, 5 %, 0 %
2024/03/31 16:49:19.234, 35.77 W, 4 %, 0 %
2024/03/31 16:49:19.337, 35.96 W, 4 %, 0 %
2024/03/31 16:49:19.442, 36.04 W, 1 %, 0 %
2024/03/31 16:49:19.544, 36.05 W, 3 %, 0 %
2024/03/31 16:49:19.647, 35.95 W, 3 %, 0 %
2024/03/31 16:49:19.750, 36.04 W, 4 %, 0 %
2024/03/31 16:49:19.853, 36.04 W, 4 %, 0 %
2024/03/31 16:49:19.955, 35.94 W, 5 %, 0 %
2024/03/31 16:49:20.058, 36.04 W, 5 %, 0 %
2024/03/31 16:49:20.163, 36.04 W, 5 %, 0 %
2024/03/31 16:49:20.266, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.369, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.471, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.574, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.677, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.780, 36.04 W, 4 %, 0 %
2024/03/31 16:49:20.885, 35.95 W, 4 %, 0 %
2024/03/31 16:49:20.987, 36.04 W, 4 %, 0 %
2024/03/31 16:49:21.090, 35.95 W, 4 %, 0 %
2024/03/31 16:49:21.193, 36.04 W, 5 %, 0 %
2024/03/31 16:49:21.296, 36.04 W, 5 %, 0 %
2024/03/31 16:49:21.398, 36.04 W, 5 %, 0 %
2024/03/31 16:49:21.501, 36.04 W, 5 %, 0 %
2024/03/31 16:49:21.606, 36.04 W, 5 %, 0 %
2024/03/31 16:49:21.709, 36.04 W, 4 %, 0 %
2024/03/31 16:49:21.811, 36.04 W, 4 %, 0 %
2024/03/31 16:49:21.914, 36.04 W, 4 %, 0 %
2024/03/31 16:49:22.017, 35.96 W, 4 %, 0 %
2024/03/31 16:49:22.120, 36.04 W, 2 %, 0 %
2024/03/31 16:49:22.222, 36.04 W, 3 %, 0 %
2024/03/31 16:49:22.327, 36.04 W, 3 %, 0 %
2024/03/31 16:49:22.430, 35.96 W, 5 %, 0 %
2024/03/31 16:49:22.535, 35.95 W, 4 %, 0 %
2024/03/31 16:49:22.637, 36.04 W, 4 %, 0 %
2024/03/31 16:49:22.740, 35.95 W, 4 %, 0 %
2024/03/31 16:49:22.843, 35.96 W, 4 %, 0 %
2024/03/31 16:49:22.945, 35.94 W, 4 %, 0 %
2024/03/31 16:49:23.050, 35.86 W, 4 %, 0 %
2024/03/31 16:49:23.152, 35.96 W, 4 %, 0 %
2024/03/31 16:49:23.255, 35.94 W, 3 %, 0 %
2024/03/31 16:49:23.358, 35.96 W, 3 %, 0 %
2024/03/31 16:49:23.460, 35.96 W, 4 %, 0 %
2024/03/31 16:49:23.563, 35.95 W, 4 %, 0 %
2024/03/31 16:49:23.666, 35.86 W, 4 %, 0 %
2024/03/31 16:49:23.771, 36.04 W, 4 %, 0 %
2024/03/31 16:49:23.874, 35.96 W, 4 %, 0 %
2024/03/31 16:49:23.976, 35.96 W, 4 %, 0 %
2024/03/31 16:49:24.079, 35.96 W, 3 %, 0 %
2024/03/31 16:49:24.182, 35.94 W, 3 %, 0 %
2024/03/31 16:49:24.285, 35.86 W, 5 %, 0 %
2024/03/31 16:49:24.387, 35.96 W, 2 %, 0 %
2024/03/31 16:49:24.492, 35.96 W, 2 %, 0 %
2024/03/31 16:49:24.595, 35.96 W, 3 %, 0 %
2024/03/31 16:49:24.698, 36.05 W, 3 %, 0 %
2024/03/31 16:49:24.800, 36.04 W, 3 %, 0 %
2024/03/31 16:49:24.903, 35.95 W, 4 %, 0 %
2024/03/31 16:49:25.006, 36.04 W, 4 %, 0 %
2024/03/31 16:49:25.109, 35.96 W, 4 %, 0 %
2024/03/31 16:49:25.214, 36.05 W, 4 %, 0 %
2024/03/31 16:49:25.317, 36.05 W, 4 %, 0 %
2024/03/31 16:49:25.420, 35.95 W, 3 %, 0 %
2024/03/31 16:49:25.522, 36.04 W, 3 %, 0 %
2024/03/31 16:49:25.625, 35.94 W, 4 %, 0 %
2024/03/31 16:49:25.728, 35.94 W, 5 %, 0 %
2024/03/31 16:49:25.830, 35.95 W, 5 %, 0 %
2024/03/31 16:49:25.936, 35.96 W, 3 %, 0 %
2024/03/31 16:49:26.038, 35.96 W, 3 %, 0 %
2024/03/31 16:49:26.143, 35.96 W, 4 %, 0 %
2024/03/31 16:49:26.245, 35.96 W, 4 %, 0 %
2024/03/31 16:49:26.348, 35.94 W, 4 %, 0 %
2024/03/31 16:49:26.451, 36.04 W, 4 %, 0 %
2024/03/31 16:49:26.553, 36.04 W, 5 %, 0 %
2024/03/31 16:49:26.658, 35.96 W, 5 %, 0 %
2024/03/31 16:49:26.761, 35.95 W, 5 %, 0 %
2024/03/31 16:49:26.864, 36.04 W, 5 %, 0 %
2024/03/31 16:49:26.966, 35.96 W, 5 %, 0 %
2024/03/31 16:49:27.069, 35.96 W, 4 %, 0 %
2024/03/31 16:49:27.172, 35.96 W, 4 %, 0 %
2024/03/31 16:49:27.274, 35.96 W, 4 %, 0 %
2024/03/31 16:49:27.377, 35.96 W, 4 %, 0 %
2024/03/31 16:49:27.481, 36.04 W, 4 %, 0 %
2024/03/31 16:49:27.584, 35.96 W, 5 %, 0 %
2024/03/31 16:49:27.687, 35.94 W, 5 %, 0 %
2024/03/31 16:49:27.790, 35.96 W, 5 %, 0 %
2024/03/31 16:49:27.893, 36.04 W, 5 %, 0 %
2024/03/31 16:49:27.996, 36.04 W, 5 %, 0 %
2024/03/31 16:49:28.098, 36.04 W, 5 %, 0 %
2024/03/31 16:49:28.203, 35.95 W, 5 %, 0 %
2024/03/31 16:49:28.306, 35.94 W, 4 %, 0 %
2024/03/31 16:49:28.408, 35.94 W, 5 %, 0 %
2024/03/31 16:49:28.511, 35.95 W, 5 %, 0 %
2024/03/31 16:49:28.614, 35.95 W, 5 %, 0 %
2024/03/31 16:49:28.718, 35.94 W, 5 %, 0 %
2024/03/31 16:49:28.820, 36.04 W, 4 %, 0 %
2024/03/31 16:49:28.924, 35.94 W, 4 %, 0 %
2024/03/31 16:49:29.027, 36.04 W, 4 %, 0 %
2024/03/31 16:49:29.130, 36.04 W, 4 %, 0 %
2024/03/31 16:49:29.232, 35.94 W, 5 %, 0 %
2024/03/31 16:49:29.335, 35.94 W, 5 %, 0 %
2024/03/31 16:49:29.438, 35.96 W, 4 %, 0 %
2024/03/31 16:49:29.541, 35.95 W, 4 %, 0 %
2024/03/31 16:49:29.646, 36.04 W, 3 %, 0 %
2024/03/31 16:49:29.750, 36.04 W, 4 %, 0 %
2024/03/31 16:49:29.852, 36.05 W, 4 %, 0 %
2024/03/31 16:49:29.955, 36.04 W, 4 %, 0 %
2024/03/31 16:49:30.058, 36.05 W, 4 %, 0 %
2024/03/31 16:49:30.160, 36.04 W, 5 %, 0 %
2024/03/31 16:49:30.263, 36.04 W, 4 %, 0 %
2024/03/31 16:49:30.368, 36.04 W, 4 %, 0 %
2024/03/31 16:49:30.470, 36.04 W, 5 %, 0 %
2024/03/31 16:49:30.573, 36.05 W, 4 %, 0 %
2024/03/31 16:49:30.676, 36.05 W, 4 %, 0 %
2024/03/31 16:49:30.779, 35.87 W, 0 %, 0 %
2024/03/31 16:49:30.881, 35.95 W, 0 %, 0 %
2024/03/31 16:49:30.985, 36.06 W, 0 %, 0 %
2024/03/31 16:49:31.090, 35.87 W, 0 %, 0 %
2024/03/31 16:49:31.192, 36.05 W, 0 %, 0 %
2024/03/31 16:49:31.295, 36.04 W, 1 %, 0 %
2024/03/31 16:49:31.398, 36.04 W, 1 %, 0 %
2024/03/31 16:49:31.500, 36.04 W, 5 %, 0 %
2024/03/31 16:49:31.603, 36.06 W, 4 %, 0 %
2024/03/31 16:49:31.706, 36.04 W, 4 %, 0 %
2024/03/31 16:49:31.811, 36.04 W, 4 %, 0 %
2024/03/31 16:49:31.913, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.016, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.119, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.221, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.324, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.426, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.532, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.635, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.737, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.841, 36.04 W, 4 %, 0 %
2024/03/31 16:49:32.944, 36.04 W, 4 %, 0 %
2024/03/31 16:49:33.046, 36.04 W, 4 %, 0 %
2024/03/31 16:49:33.149, 36.05 W, 4 %, 0 %
2024/03/31 16:49:33.253, 36.04 W, 5 %, 0 %
2024/03/31 16:49:33.358, 36.06 W, 5 %, 0 %
2024/03/31 16:49:33.461, 36.04 W, 3 %, 0 %
2024/03/31 16:49:33.563, 36.04 W, 3 %, 0 %
2024/03/31 16:49:33.666, 36.04 W, 4 %, 0 %
2024/03/31 16:49:33.769, 36.13 W, 4 %, 0 %
2024/03/31 16:49:33.872, 36.04 W, 4 %, 0 %
2024/03/31 16:49:33.975, 36.04 W, 3 %, 0 %
2024/03/31 16:49:34.078, 36.04 W, 4 %, 0 %
2024/03/31 16:49:34.180, 36.04 W, 4 %, 0 %
2024/03/31 16:49:34.283, 36.04 W, 4 %, 0 %
2024/03/31 16:49:34.386, 36.04 W, 4 %, 0 %
2024/03/31 16:49:34.489, 36.04 W, 3 %, 0 %
2024/03/31 16:49:34.591, 36.04 W, 2 %, 0 %
2024/03/31 16:49:34.697, 36.04 W, 2 %, 0 %
2024/03/31 16:49:34.800, 36.04 W, 2 %, 0 %
2024/03/31 16:49:34.902, 36.04 W, 2 %, 0 %
2024/03/31 16:49:35.005, 36.04 W, 4 %, 0 %
2024/03/31 16:49:35.108, 36.04 W, 4 %, 0 %
2024/03/31 16:49:35.210, 36.04 W, 4 %, 0 %
2024/03/31 16:49:35.313, 36.04 W, 5 %, 0 %
2024/03/31 16:49:35.418, 36.04 W, 4 %, 0 %
2024/03/31 16:49:35.521, 36.13 W, 4 %, 0 %
2024/03/31 16:49:35.624, 36.04 W, 5 %, 0 %
2024/03/31 16:49:35.726, 36.05 W, 5 %, 0 %
2024/03/31 16:49:35.829, 36.04 W, 4 %, 0 %
2024/03/31 16:49:35.932, 36.04 W, 4 %, 0 %
2024/03/31 16:49:36.034, 36.13 W, 4 %, 0 %
2024/03/31 16:49:36.140, 36.04 W, 5 %, 0 %
2024/03/31 16:49:36.243, 36.04 W, 5 %, 0 %
2024/03/31 16:49:36.345, 36.04 W, 4 %, 0 %
2024/03/31 16:49:36.448, 36.04 W, 5 %, 0 %
2024/03/31 16:49:36.551, 36.06 W, 5 %, 0 %
2024/03/31 16:49:36.653, 35.95 W, 4 %, 0 %
2024/03/31 16:49:36.756, 35.96 W, 3 %, 0 %
2024/03/31 16:49:36.862, 35.96 W, 3 %, 0 %
2024/03/31 16:49:36.965, 36.05 W, 4 %, 0 %
2024/03/31 16:49:37.067, 36.04 W, 4 %, 0 %
2024/03/31 16:49:37.170, 36.05 W, 4 %, 0 %
2024/03/31 16:49:37.273, 36.04 W, 4 %, 0 %
2024/03/31 16:49:37.375, 36.04 W, 4 %, 0 %
2024/03/31 16:49:37.478, 36.05 W, 5 %, 0 %
2024/03/31 16:49:37.583, 36.04 W, 5 %, 0 %
2024/03/31 16:49:37.686, 36.04 W, 4 %, 0 %
2024/03/31 16:49:37.788, 35.96 W, 4 %, 0 %
2024/03/31 16:49:37.891, 35.96 W, 4 %, 0 %
2024/03/31 16:49:37.994, 35.95 W, 3 %, 0 %
2024/03/31 16:49:38.097, 35.94 W, 4 %, 0 %
2024/03/31 16:49:38.199, 36.04 W, 4 %, 0 %
2024/03/31 16:49:38.304, 36.04 W, 5 %, 0 %
2024/03/31 16:49:38.407, 36.04 W, 5 %, 0 %
2024/03/31 16:49:38.510, 36.05 W, 5 %, 0 %
2024/03/31 16:49:38.612, 35.96 W, 4 %, 0 %
2024/03/31 16:49:38.715, 36.04 W, 4 %, 0 %
2024/03/31 16:49:38.818, 36.04 W, 5 %, 0 %
2024/03/31 16:49:38.921, 36.04 W, 5 %, 0 %
2024/03/31 16:49:39.026, 35.95 W, 4 %, 0 %
2024/03/31 16:49:39.129, 35.95 W, 4 %, 0 %
2024/03/31 16:49:39.231, 36.04 W, 4 %, 0 %
2024/03/31 16:49:39.334, 35.96 W, 4 %, 0 %
2024/03/31 16:49:39.437, 35.94 W, 4 %, 0 %
2024/03/31 16:49:39.539, 35.96 W, 4 %, 0 %
2024/03/31 16:49:39.642, 35.96 W, 4 %, 0 %
2024/03/31 16:49:39.747, 36.04 W, 4 %, 0 %
2024/03/31 16:49:39.850, 36.04 W, 3 %, 0 %
2024/03/31 16:49:39.953, 36.04 W, 4 %, 0 %
2024/03/31 16:49:40.055, 36.04 W, 4 %, 0 %
2024/03/31 16:49:40.158, 35.95 W, 4 %, 0 %
2024/03/31 16:49:40.261, 35.96 W, 4 %, 0 %
2024/03/31 16:49:40.363, 36.04 W, 5 %, 0 %
2024/03/31 16:49:40.470, 36.04 W, 4 %, 0 %
2024/03/31 16:49:40.573, 35.86 W, 4 %, 0 %
2024/03/31 16:49:40.675, 35.96 W, 2 %, 0 %
2024/03/31 16:49:40.778, 35.96 W, 0 %, 0 %
