timestamp;tag;duration;nvidia_gpu_0;nvidia_gpu_1
1705165200.0820925;tokenizer;0.3066849708557129;15859;16091
1705165200.3887775;model load;16.657392263412476;945947;962904
1705165217.0461698;pipeline load;0.005440950393676758;5784;0
1705165217.0516107;inference;8.807960510253906;693700;725311
