timestamp;tag;duration;nvidia_gpu_0;nvidia_gpu_1;nvidia_gpu_2;nvidia_gpu_3
1706027666.908656;tokenizer;0.25717830657958984;10370;15102;15451;10701
1706027667.1658342;model load;81.2039122581482;4531644;4494665;4584269;4730258
1706027748.3697464;pipeline load;0.008812427520751953;0;0;0;0
1706027748.3785589;inference;21.097957849502563;1358547;1359807;1381029;1401400
