1714146368.1418984,tokenizer,0.33469223976135254,24101,32,0,0,Mistral-7B-v0.1,1,startup,0,32,argonne-swing,68,40960.0,15625.6875
1714146368.4765906,model load,21.91585087776184,1423628,32,0,0,Mistral-7B-v0.1,1,startup,0,32,argonne-swing,68,40960.0,15625.6875
