1714146368.15204,tokenizer,0.36428213119506836,16202,32,0,0,falcon-7b,1,startup,0,32,argonne-swing,22,40960.0,14925.6875
1714146368.5163221,model load,53.3805091381073,3130488,32,0,0,falcon-7b,1,startup,0,32,argonne-swing,22,40960.0,14925.6875
