inference-A-0,218.17,2946.24,4095.64,4762,6155
inference-A-0,217.66,2828.39,5197.82,6262,5954
inference-A-0,217.77,2988.44,3178.40,4055,3767
inference-A-0,218.21,3039.09,3218.91,3859,6383
inference-A-0,217.53,2984.01,3327.11,4372,5696
inference-A-0,218.5,3098.98,3283.34,4018,4832
inference-A-0,218.26,2888.48,3069.65,3959,6787
inference-A-0,217.62,2961.76,3151.84,4085,4701
inference-A-0,218.23,3081.12,3261.11,3725,5818
inference-A-0,216.6,2598.20,3048.80,4174,6379
inference-A-0,217.83,2887.71,3076.99,4044,4174
inference-A-0,217.98,2790.41,4257.98,5836,4352
inference-A-0,219.22,2671.95,4929.04,6569,4652
inference-A-0,219.25,2824.80,3518.77,4493,3859
inference-A-0,219.05,2884.04,3328.03,4068,5254
inference-A-0,218.63,2695.12,4757.56,6294,5259
inference-A-0,219.45,2582.71,5303.74,6999,3458
inference-A-0,218.42,2725.43,3867.87,4954,3905
inference-A-0,217.95,2791.81,3469.48,4354,3795
inference-A-0,218.21,2852.99,4245.52,5724,3992
inference-A-0,219.19,2794.67,4175.80,5607,4120
inference-A-0,217.71,2919.15,3110.31,4171,3613
inference-A-0,218.81,2897.68,3681.83,4643,4589
inference-A-0,219.35,2700.23,4347.18,5776,5009
inference-A-0,218.6,2710.57,4041.87,5238,4477
inference-A-0,218.87,3005.77,3397.91,4103,4593
inference-A-0,217.8,2923.66,3122.41,4077,5067
inference-A-0,218.01,2918.79,3370.12,4367,3898
inference-A-0,217.07,2711.26,4502.18,5998,3972
inference-A-0,218.75,2654.63,5367.75,7241,4275
inference-A-0,218.21,2692.73,4299.40,5898,4256
inference-A-0,218.75,2790.93,3453.47,4722,3996
inference-A-0,218.46,2945.98,3519.00,4664,4082
inference-A-0,217.89,2592.41,4829.75,7017,5612
inference-A-0,218.79,2932.23,3902.55,5855,4943
inference-A-0,218.51,2644.70,5260.04,7972,4968
inference-A-0,219.03,2615.12,5634.68,7853,4137
inference-A-0,217.75,2606.59,5371.08,7247,3862
inference-A-0,218.46,2658.75,5138.81,6628,4032
inference-A-0,219.85,2625.47,5067.64,6272,3612
inference-A-0,219.23,2616.21,4441.29,5437,2979
inference-A-0,218.51,2825.89,3206.83,4183,2901
inference-A-0,218.49,2809.77,2991.07,3868,3725
inference-A-0,218.41,2847.12,3040.42,3924,3616
inference-A-0,218.76,2865.26,3211.55,4027,3608
inference-A-0,218.22,2847.28,3315.49,4023,3625
inference-B-0,216.96,2.42,555.92,613,51
inference-B-0,229.89,0.45,273.15,452,46
inference-B-0,233.48,0.89,122.94,133,48
inference-B-0,234.52,0.38,88.45,115,0
inference-B-0,236.21,1927.37,4000.43,6215,0
inference-B-0,218.43,2435.85,2869.01,4088,47
inference-B-0,217.93,1837.21,2200.03,2684,737
inference-B-0,218.32,2352.44,2538.82,3174,7089
inference-B-0,218.43,3268.00,3461.07,3887,9262
inference-B-0,218.39,3086.97,3270.55,3837,9078
inference-B-0,218.07,3224.84,4395.33,3980,9181
inference-B-0,218.25,2993.38,3470.50,4124,9043
inference-B-0,218.69,3013.12,3251.84,3964,9049
inference-B-0,218.26,3178.51,3370.70,3876,8862
inference-B-0,218.56,3214.73,3844.08,4356,8994
inference-B-0,218.4,2779.08,6800.58,8636,8940
inference-B-0,219.48,2665.15,7203.96,8994,10366
inference-B-0,218.98,2824.78,6814.64,7800,9226
inference-B-0,218.71,3067.60,3303.50,3937,9389
inference-B-0,218.37,3205.53,3397.94,4002,8806
inference-B-0,219.29,3085.39,3425.67,3830,9475
inference-B-0,218.62,3027.25,3214.92,3751,9348
inference-B-0,217.85,3140.50,3324.10,3842,8837
inference-B-0,218.41,3171.04,3430.01,3915,9250
inference-B-0,218.39,3008.09,3370.11,3975,9505
inference-B-0,218.45,3193.88,3378.59,3841,9195
inference-B-0,218.25,3155.47,3354.94,3780,9288
inference-B-0,217.44,3029.59,3211.44,3849,9058
inference-B-0,218.32,3205.88,3390.28,3834,9235
inference-B-0,218.02,3177.11,3517.02,3995,9248
inference-B-0,218.35,3096.16,3292.04,3833,9513
inference-B-0,218.29,2815.63,3002.58,3953,9210
inference-B-0,218.62,2856.00,3100.05,4062,3766
inference-B-0,218.92,2847.18,3191.01,4152,3261
inference-B-0,218.45,2862.87,3048.72,3900,3453
inference-B-0,218.35,2862.20,3043.25,3879,3703
inference-B-0,218.08,2863.43,3044.95,3898,3458
inference-B-0,217.41,2983.31,3185.15,3965,3467
inference-B-0,218.37,2886.32,3233.07,4131,4043
inference-B-0,218.23,2844.47,3030.20,3936,4053
inference-B-0,218.51,2946.63,3145.55,3991,4000
inference-B-0,218.03,2889.12,3072.34,3876,4023
inference-B-0,217.79,2893.90,3240.66,4307,3940
inference-C-0,216.98,1.90,556.40,484,51
inference-C-0,233.03,0.54,1006.89,1064,51
inference-C-0,235.13,0.37,282.14,323,73
inference-C-0,234.54,0.38,189.64,264,0
inference-C-0,235.14,2545.78,2580.70,3717,4
inference-C-0,218.61,2197.11,2394.85,3005,94
inference-C-0,217.16,1969.19,2322.65,2975,1162
inference-C-0,219.94,2572.76,2759.95,3174,10789
inference-C-0,218.4,3129.52,3314.38,3865,10067
inference-C-0,218.14,3183.01,3376.99,3832,9203
inference-C-0,218.29,3024.34,3377.33,3967,9549
inference-C-0,217.98,3171.67,3366.90,3867,8805
inference-C-0,218.23,3181.46,3365.75,3858,9180
inference-C-0,218.32,3080.60,3289.48,3838,9183
inference-C-0,218.3,3214.59,3401.19,3862,9001
inference-C-0,218.45,3136.29,3487.85,3914,9533
inference-C-0,218.64,3035.95,3219.42,3842,8789
inference-C-0,218.74,3163.25,3353.98,3831,9074
inference-C-0,218.19,3076.64,3352.38,3937,9198
inference-C-0,217.64,3209.72,3552.64,3997,9230
inference-C-0,218.69,2997.67,3189.89,3814,9529
inference-C-0,218.07,3156.67,3344.93,3724,9205
inference-C-0,217.33,3053.11,3268.90,3884,8997
inference-C-0,218.47,3191.00,4091.64,4115,9258
inference-C-0,218.58,2918.16,3417.41,4117,9086
inference-C-0,218.51,3210.86,4256.53,3853,9433
inference-C-0,218.37,3169.42,3440.34,3934,9208
inference-C-0,218.23,3110.21,3294.74,3845,9255
inference-C-0,218.44,2905.04,3147.89,4024,9252
inference-C-0,219.09,2503.72,5025.48,6025,4752
inference-C-0,218.71,2892.19,3093.85,3950,3788
inference-C-0,218.16,2950.12,3137.84,3924,4083
inference-C-0,218.39,2883.95,3076.27,3920,4061
inference-C-0,218.34,2907.90,3637.25,4520,3997
inference-C-0,218.04,2960.68,3164.81,4013,4186
inference-C-0,219.04,2934.83,3123.64,4141,3908
inference-C-0,218.43,2929.51,3117.30,4038,3885
inference-C-0,218.25,2957.67,3150.44,4050,3434
inference-C-0,218.47,2784.81,3134.23,4120,3505
inference-C-0,218.34,2838.91,3040.17,4085,3442
inference-C-0,218.38,2893.47,3122.72,3979,3527
inference-C-0,218.36,2930.31,3135.78,4030,3407
inference-C-0,217.69,2808.34,3199.28,4125,3485
inference-C-0,219.13,2862.19,3052.92,3957,4153
inference-C-0,218.69,2937.45,3124.43,3974,4057
inference-C-0,218.33,2828.44,3059.53,4076,4001
inference-D-0,217.11,0.93,481.31,428,60
inference-D-0,233.02,1.20,194.93,275,60
inference-D-0,237.51,0.37,129.63,257,43
inference-D-0,235.14,4.37,340.36,425,4
inference-D-0,244.13,2452.95,2526.42,3748,34
inference-D-0,218.59,2313.34,2537.95,3289,119
inference-D-0,217.07,1580.29,1816.10,2165,2287
inference-D-0,219.16,1356.33,1681.78,2259,15138
inference-D-0,218.28,3197.01,3401.96,3825,14391
inference-D-0,218.4,3016.45,3210.01,3768,9428
inference-D-0,218.39,3027.54,3224.88,3819,9464
inference-D-0,217.82,3137.35,3442.22,4141,8989
inference-D-0,218.76,3024.89,3387.06,3831,9682
inference-D-0,218.55,3156.31,3354.74,3811,9403
inference-D-0,218.4,3036.58,3227.83,3883,9403
inference-D-0,218.49,3181.87,3380.98,3849,9428
inference-D-0,218.57,3078.91,3434.39,3884,9854
inference-D-0,217.89,2924.95,3155.16,3892,8931
inference-D-0,217.85,2990.94,3198.57,4163,9179
inference-D-0,217.94,2915.81,3136.59,4111,4104
inference-D-0,218.84,2901.65,3183.29,4140,4020
inference-D-0,218.57,2842.14,3203.01,4172,4172
inference-D-0,218.8,2917.01,3135.49,3963,4172
inference-D-0,217.77,2852.86,3068.99,3972,4081
inference-D-0,218.52,2853.27,3085.86,4064,4142
inference-D-0,218.6,2808.68,3182.91,4062,4082
inference-D-0,218.3,2917.89,3104.94,3985,4204
inference-D-0,218.47,2927.45,4419.03,5735,4228
inference-D-0,218.29,2888.17,5997.00,7215,4257
inference-D-0,219.74,2789.71,4141.51,5343,4169
inference-D-0,218.57,2770.01,3117.11,4291,3732
inference-D-0,218.38,2984.87,3168.82,4002,3893
inference-D-0,218.24,2799.40,3029.71,4115,3750
inference-D-0,218.36,2779.44,2967.38,3980,4183
inference-D-0,218.61,2579.81,2981.09,3888,3371
inference-D-0,218.18,2823.73,3045.69,4185,2822
inference-D-0,218.19,2760.51,2951.62,3955,3758
inference-D-0,219.08,2860.86,3064.38,3862,3905
inference-D-0,217.61,2675.20,2889.05,3842,4190
inference-D-0,219.22,2892.81,3226.06,4274,4200
inference-D-0,218.59,2617.31,2802.72,3925,2746
inference-D-0,218.0,2842.43,3075.05,3950,1478
inference-D-0,218.4,2810.75,2993.65,3897,4147
inference-D-0,218.88,2904.46,3110.62,4158,4144
inference-D-0,218.09,2686.60,3073.07,4228,3929
inference-D-0,217.93,2626.10,2865.23,3928,1078
inference-D-0,219.25,2856.22,3045.11,3872,3501
inference-D-0,219.18,2851.83,3047.24,3965,4164
inference-D-0,218.67,2751.81,3107.41,4308,4216
inference-D-0,218.55,2762.64,3020.11,4100,1555
inference-D-0,219.39,2838.57,3072.99,3993,2736
inference-D-0,218.95,2815.46,3001.21,3878,4175
inference-D-0,218.92,2873.85,3059.25,4189,4266
inference-D-0,218.28,2659.26,3003.30,4077,2339
inference-D-0,219.56,2856.80,3040.07,3876,1956
inference-D-0,219.05,2835.66,3029.45,3926,4281
inference-D-0,219.28,2918.50,3179.00,4269,4250
inference-D-0,218.44,2583.47,3015.50,4345,3069
inference-D-0,218.78,2818.49,3007.48,3894,1309
inference-D-0,218.77,2859.61,3044.32,3904,4319
inference-D-0,218.91,2917.38,3105.15,4175,4315
inference-D-0,218.9,2657.44,2856.50,3979,3184
inference-D-0,217.91,2885.36,3231.43,4176,1270
inference-D-0,218.78,2822.34,3004.54,3977,4213
inference-D-0,219.31,2900.55,3088.86,4195,4219
inference-D-0,218.36,2675.06,2855.24,4016,3525
inference-E-0,216.96,0.67,284.07,309,55
inference-E-0,236.43,0.98,150.30,190,51
inference-E-0,237.17,0.46,185.06,274,30
inference-E-0,234.37,15.68,144.71,213,42
inference-E-0,230.67,2263.18,2337.51,3581,0
inference-E-0,220.66,3404.66,3595.37,4903,9
inference-E-0,219.04,2319.85,2711.44,3333,286
inference-E-0,218.61,966.85,1129.91,1386,13149
inference-E-0,219.65,505.00,910.65,1129,18974
inference-E-0,218.53,2001.30,2181.79,3469,18980
inference-E-0,219.39,2768.31,2957.31,3751,3304
inference-E-0,219.04,2729.05,3083.89,4045,4782
inference-E-0,218.9,2848.63,3033.43,4175,4410
inference-E-0,218.37,2738.77,2923.64,3957,1489
inference-E-0,219.51,2739.93,3002.42,3945,2990
inference-E-0,218.9,2985.91,3330.54,4207,4355
inference-E-0,217.89,2586.39,2835.41,4227,4344
inference-E-0,218.9,2869.71,3106.30,4025,991
inference-E-0,219.86,2797.81,2984.15,3880,3709
inference-E-0,219.53,2857.95,3048.40,4186,4225
inference-E-0,218.43,2609.88,2960.84,4143,3580
inference-E-0,218.46,2824.67,3009.34,3905,929
inference-E-0,219.02,2721.24,2908.85,3908,4481
inference-E-0,219.69,2913.78,3096.55,4160,4488
inference-E-0,218.33,2658.19,2846.02,3934,2144
inference-E-0,219.13,2698.14,3050.27,4048,2157
inference-E-0,219.4,2873.75,3057.19,3865,4244
inference-E-0,218.55,2751.82,2943.00,4228,4408
inference-E-0,218.15,2594.20,2847.14,3773,755
inference-E-0,217.68,2707.03,3130.81,4171,3708
inference-E-0,219.83,2899.10,3084.80,4171,4640
inference-E-0,218.77,2597.20,2773.78,3945,2074
inference-E-0,219.36,2838.90,3024.78,3866,2221
inference-E-0,219.67,2952.47,3133.71,3951,4481
inference-E-0,217.98,2409.78,2756.51,4239,4416
inference-E-0,218.36,2883.09,3066.65,3938,184
inference-E-0,218.97,2743.09,2928.23,3923,4460
inference-E-0,219.21,2834.15,3016.61,4179,4475
inference-E-0,218.29,2653.53,3057.46,4183,1560
inference-E-0,219.31,2838.29,3021.96,3821,2969
inference-E-0,218.71,2805.58,2992.45,4129,4350
inference-E-0,218.06,2632.21,2815.03,3985,3191
inference-E-0,218.66,2785.10,2984.35,3901,1390
inference-E-0,219.33,2828.61,3175.61,4081,4514
inference-E-0,219.09,2586.80,2768.02,4163,4486
inference-E-0,217.82,2792.97,2978.15,3930,246
inference-E-0,219.11,2693.90,2879.18,3943,4297
inference-E-0,219.93,2808.86,3136.91,4274,4578
inference-E-0,218.15,2732.84,2923.83,3974,1191
inference-E-0,219.21,2785.81,2976.77,3900,3378
inference-E-0,219.45,2889.05,3074.80,4160,4489
inference-E-0,218.25,2584.96,2769.11,3968,2698
inference-E-0,219.34,2760.99,3334.75,4773,1892
inference-E-0,219.79,2967.88,3184.96,4195,4659
inference-E-0,218.34,2539.57,3011.66,4319,3799
inference-E-0,219.82,2793.53,2982.86,3944,687
inference-E-0,220.03,2791.35,2974.99,3990,4599
inference-E-0,218.97,2568.49,2919.56,4243,4477
inference-E-0,217.96,2815.59,3001.78,3923,169
inference-E-0,219.41,2684.59,3001.94,4157,4496
inference-E-0,219.62,2716.99,2901.88,4144,4608
inference-E-0,218.25,2745.34,3094.01,4174,1088
inference-E-0,219.15,2779.48,2963.05,3856,3656
inference-E-0,219.39,2610.35,3962.53,5575,4782
inference-E-0,218.26,2667.01,3007.36,4124,1491
inference-E-0,219.59,2765.30,3868.01,3907,3244
inference-E-0,219.83,2572.50,3301.02,4463,4636
inference-E-0,218.5,2718.01,2950.60,3959,1660
inference-E-0,219.4,2781.04,3008.16,3956,2943
inference-E-0,220.13,2632.93,2824.95,4120,4704
inference-E-0,218.54,2690.43,3059.77,4159,2362
inference-E-0,219.79,2738.74,2935.68,3849,2334
inference-E-0,219.93,2731.34,2921.87,4151,4541
inference-E-0,218.17,2530.44,2796.03,3997,2410
inference-E-0,219.59,2584.67,2919.67,3935,2191
inference-E-0,219.37,2722.79,3065.78,4262,4641
inference-E-0,218.28,2591.01,2779.49,3848,1737
inference-E-0,219.54,2696.96,2891.84,3890,2776
inference-E-0,219.32,2724.42,2927.86,4163,4660
inference-E-0,218.26,2634.54,2993.94,4133,2335
inference-E-0,220.11,2696.85,2890.76,3844,2392
inference-E-0,219.74,2729.30,2912.59,4132,4652
inference-E-0,218.52,2591.09,2776.85,3959,2307
inference-E-0,220.35,2800.26,3049.21,3957,2393
inference-E-0,219.67,2672.54,3031.82,4266,4661
inference-E-0,218.28,2596.00,2776.48,3954,2303
inference-E-0,219.55,2805.21,2988.99,3849,2437
inference-E-0,219.84,2705.98,2902.11,4194,4641
inference-E-0,219.44,2482.87,3031.03,4265,1838
inference-E-0,217.82,2671.84,3144.81,4219,2835
inference-E-0,220.17,2489.69,2675.05,4047,4729
inference-E-0,218.32,2657.00,2909.60,3898,1036
inference-E-0,219.57,2671.80,3102.06,4236,3706
inference-E-0,219.2,2507.42,2851.50,4202,4532
inference-E-0,219.22,2668.90,3005.82,4060,55
inference-E-0,219.46,2728.63,3043.62,4224,4489
inference-E-0,219.0,2421.54,2654.07,4000,4333
inference-E-0,219.82,2614.48,3005.95,3967,429
inference-E-0,219.79,2631.93,3122.67,4463,4681
inference-E-0,220.0,2537.32,2806.72,4014,2384
inference-F-0,217.07,0.84,342.88,355,55
inference-F-0,235.26,0.81,131.05,174,60
inference-F-0,235.17,0.45,96.67,132,21
inference-F-0,233.91,0.32,207.87,274,0
inference-F-0,234.36,2075.50,2186.36,3482,34
inference-F-0,221.63,3238.04,3430.43,4832,13
inference-F-0,219.76,2707.79,2893.37,3886,420
inference-F-0,217.77,1000.78,1185.98,1401,4873
inference-F-0,218.42,210.42,547.70,591,19291
inference-F-0,226.59,248.25,317.17,437,19934
inference-F-0,224.91,294.73,517.62,578,19189
inference-F-0,222.87,765.97,943.41,1718,19359
inference-F-0,219.61,2723.91,3143.97,4294,9252
inference-F-0,218.25,2240.57,2428.27,3455,2796
inference-F-0,219.51,2556.47,2741.19,3704,2740
inference-F-0,219.7,2571.42,2766.98,4074,4956
inference-F-0,218.43,2625.56,2815.87,3777,1165
inference-F-0,219.25,2506.85,2857.40,3836,3814
inference-F-0,219.99,2495.92,2682.30,4046,4867
inference-F-0,219.01,2628.91,2812.00,3699,32
inference-F-0,219.39,2763.95,2950.37,4029,4963
inference-F-0,218.42,2269.56,2677.69,4015,4335
inference-F-0,220.56,2613.43,2799.79,3713,627
inference-F-0,220.17,2562.20,2749.31,4042,4924
inference-F-0,218.14,2505.27,2689.67,3782,2407
inference-F-0,219.86,2590.45,2791.40,3671,2636
inference-F-0,220.05,2345.76,2680.79,4167,4962
inference-F-0,218.19,2658.86,2837.18,3754,623
inference-F-0,219.9,2797.00,2978.85,3747,4478
inference-F-0,218.43,2368.99,2550.40,3997,4993
inference-F-0,219.96,2500.81,2823.26,3819,78
inference-F-0,219.77,2715.95,2904.55,4054,4778
inference-F-0,218.46,2269.02,2463.83,3694,2885
inference-F-0,219.72,2658.27,2846.46,3673,2151
inference-F-0,220.3,2349.47,2542.87,3990,4993
inference-F-0,217.96,2570.63,2936.18,3969,735
inference-F-0,219.96,2690.83,2875.49,3723,4400
inference-F-0,219.23,2357.43,2546.39,4005,4978
inference-F-0,219.9,2558.93,2758.94,3715,87
inference-F-0,220.27,2616.17,2944.39,4122,5057
inference-F-0,218.41,2340.72,2532.83,3736,3241
inference-F-0,219.58,2573.93,2757.94,3675,1946
inference-F-0,220.08,2410.61,2603.19,3999,5037
inference-F-0,218.25,2528.86,2711.20,3688,713
inference-F-0,219.56,2766.80,3111.56,3994,4390
inference-F-0,217.6,2209.89,2387.09,3824,4541
inference-F-0,219.94,2501.33,2691.39,3674,487
inference-F-0,220.46,2527.08,2727.65,4001,5106
inference-F-0,218.64,2425.87,2606.24,3682,2164
inference-F-0,219.32,2532.16,2858.68,3798,2886
inference-F-0,219.84,2338.32,2520.90,3953,5234
inference-F-0,218.86,2486.81,2673.90,3619,36
inference-F-0,219.78,2712.02,2898.31,3977,5076
inference-F-0,218.28,2174.23,2503.32,3679,3722
inference-F-0,219.79,2554.85,2739.10,3635,1406
inference-F-0,219.97,2321.35,2504.76,3937,5141
inference-F-0,218.28,2510.94,2693.04,3674,714
inference-F-0,219.27,2758.46,3070.94,4196,4449
inference-F-0,218.34,2090.82,2449.99,3930,4565
inference-F-0,219.57,2602.55,2790.18,3703,637
inference-F-0,220.68,2396.46,2578.18,3951,5160
inference-F-0,218.16,2455.64,2649.93,3662,1581
inference-F-0,219.24,2605.49,2997.35,4224,3548
inference-F-0,218.52,2383.18,2564.87,3679,2030
inference-F-0,219.24,2509.47,2691.45,3996,3153
inference-F-0,218.16,2722.37,2911.11,3786,278
inference-F-0,219.18,2433.28,2674.37,4047,4946
inference-F-0,219.44,2617.40,2953.23,3851,14
inference-F-0,219.19,2355.49,3256.13,4681,5140
inference-F-0,219.97,2533.19,2834.89,3714,55
inference-F-0,218.41,2382.54,2753.00,4281,5178
inference-F-0,219.26,2785.71,3130.10,4109,0
inference-F-0,218.38,2292.87,2474.45,3695,4647
inference-F-0,219.84,2659.83,2842.02,4012,545
inference-F-0,218.87,2345.93,2749.58,4044,2488
inference-F-0,219.37,2446.34,2632.02,3934,2613
inference-F-0,217.5,2530.98,3128.62,4230,109
inference-F-0,219.43,2452.71,2637.33,3983,5154
inference-F-0,219.49,2624.97,3062.11,4064,14
inference-F-0,219.64,2390.22,2570.95,3938,5103
inference-F-0,219.96,2591.29,3064.88,4173,5
inference-F-0,219.3,2495.16,2860.07,4168,5187
inference-F-0,219.35,2723.04,3050.18,4235,78
inference-F-0,218.24,2285.06,2539.52,3748,4016
inference-F-0,219.19,2636.03,2869.82,4079,1196
inference-F-0,218.8,2392.90,2909.39,4049,2012
inference-F-0,220.15,2454.75,2638.85,3984,3245
inference-F-0,219.54,2555.41,3060.08,4145,14
inference-F-0,218.78,2286.91,2907.92,4429,5147
inference-F-0,219.97,2434.52,5461.64,7824,69
inference-F-0,220.39,1250.07,6758.35,8920,4796
inference-F-0,219.4,1979.78,5961.90,7835,3526
inference-F-0,218.64,2445.56,3937.28,5155,620
inference-F-0,220.24,334.60,2275.63,3455,1752
inference-F-0,226.32,1806.80,3002.71,4556,2574
inference-F-0,219.87,2503.79,2687.36,3980,490
inference-F-0,220.8,1304.98,3021.61,4253,719
inference-F-0,220.33,2233.29,335742.41,4421,4461
inference-F-0,220.05,2555.61,2980.48,4240,50
inference-F-0,218.68,2354.96,2861.98,3978,2040
inference-F-0,220.13,2395.32,2630.97,4002,3480
inference-F-0,220.5,2623.89,905155.59,4004,36
inference-F-0,219.58,2334.72,2693.02,4126,5175
inference-F-0,218.74,2499.91,3478.47,4677,14
inference-F-0,220.43,2222.57,2529.26,3911,5262
inference-F-0,219.6,2616.55,2813.40,4230,113
inference-F-0,223.0,2422.14,2950.07,3883,2427
inference-F-0,219.68,2321.34,2683.34,4056,2767
inference-F-0,220.42,2440.90,3031.15,4106,32
inference-F-0,220.16,2424.19,2738.17,4070,5267
inference-F-0,219.88,2108.60,5139.75,7222,5
inference-F-0,218.74,2287.63,3950.33,5289,3843
inference-F-0,219.84,2320.18,2706.64,4076,1486
inference-F-0,218.11,2501.07,3855.66,5607,64
inference-F-0,219.92,2449.59,2639.23,3938,5218
inference-F-0,219.78,2553.68,3328.71,4573,0
inference-F-0,219.38,2332.56,2634.96,4020,5278
inference-F-0,219.59,2495.15,2929.84,4258,27
inference-F-0,217.69,2410.91,4483.22,6868,3261
inference-F-0,219.51,2370.78,2735.08,4009,2210
inference-F-0,220.38,2464.75,3624.26,5250,14
inference-F-0,219.69,2427.87,2740.20,4065,5250
inference-F-0,220.12,2496.35,3433.43,5483,41
inference-F-0,218.86,2359.44,3098.24,4204,5206
inference-F-0,219.64,2531.70,2937.73,3970,5
inference-F-0,218.82,2371.86,3885.86,5991,2035
inference-F-0,219.72,2356.54,2719.11,4037,3341
inference-F-0,219.92,2484.14,4461.72,6875,64
