timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/03 10:46:18.331, 30.07 W, 0 %, 0 %
2024/04/03 10:46:18.435, 30.07 W, 0 %, 0 %
2024/04/03 10:46:18.540, 30.07 W, 0 %, 0 %
2024/04/03 10:46:18.646, 30.07 W, 0 %, 0 %
2024/04/03 10:46:18.750, 30.07 W, 0 %, 0 %
2024/04/03 10:46:18.855, 30.16 W, 0 %, 0 %
2024/04/03 10:46:18.960, 30.07 W, 0 %, 0 %
2024/04/03 10:46:19.064, 30.07 W, 0 %, 0 %
2024/04/03 10:46:19.170, 30.07 W, 0 %, 0 %
2024/04/03 10:46:19.274, 30.17 W, 0 %, 0 %
2024/04/03 10:46:19.379, 30.16 W, 0 %, 0 %
2024/04/03 10:46:19.483, 30.16 W, 0 %, 0 %
2024/04/03 10:46:19.587, 30.16 W, 0 %, 0 %
2024/04/03 10:46:19.693, 30.07 W, 0 %, 0 %
2024/04/03 10:46:19.798, 30.07 W, 0 %, 0 %
2024/04/03 10:46:19.902, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.007, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.111, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.217, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.321, 29.97 W, 0 %, 0 %
2024/04/03 10:46:20.425, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.530, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.634, 29.97 W, 0 %, 0 %
2024/04/03 10:46:20.740, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.845, 30.07 W, 0 %, 0 %
2024/04/03 10:46:20.949, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.054, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.158, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.264, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.368, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.473, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.577, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.682, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.788, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.892, 30.07 W, 0 %, 0 %
2024/04/03 10:46:21.996, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.101, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.205, 30.16 W, 0 %, 0 %
2024/04/03 10:46:22.312, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.417, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.521, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.626, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.730, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.835, 30.07 W, 0 %, 0 %
2024/04/03 10:46:22.940, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.044, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.149, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.253, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.359, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.464, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.568, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.673, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.777, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.883, 30.07 W, 0 %, 0 %
2024/04/03 10:46:23.987, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.092, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.196, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.300, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.407, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.511, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.616, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.720, 30.16 W, 0 %, 0 %
2024/04/03 10:46:24.825, 30.07 W, 0 %, 0 %
2024/04/03 10:46:24.932, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.037, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.141, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.246, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.353, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.457, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.562, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.666, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.771, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.877, 30.07 W, 0 %, 0 %
2024/04/03 10:46:25.982, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.086, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.191, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.295, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.401, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.505, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.610, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.714, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.819, 30.07 W, 0 %, 0 %
2024/04/03 10:46:26.925, 30.17 W, 0 %, 0 %
2024/04/03 10:46:27.030, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.134, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.239, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.343, 30.16 W, 0 %, 0 %
2024/04/03 10:46:27.451, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.555, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.660, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.765, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.872, 30.07 W, 0 %, 0 %
2024/04/03 10:46:27.977, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.081, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.186, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.290, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.396, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.501, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.605, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.710, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.814, 30.07 W, 0 %, 0 %
2024/04/03 10:46:28.920, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.024, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.129, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.233, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.338, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.444, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.548, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.653, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.757, 30.07 W, 0 %, 0 %
2024/04/03 10:46:29.861, 29.97 W, 0 %, 0 %
2024/04/03 10:46:29.970, 30.07 W, 0 %, 0 %
2024/04/03 10:46:30.074, 30.07 W, 0 %, 0 %
2024/04/03 10:46:30.178, 29.98 W, 0 %, 0 %
2024/04/03 10:46:30.283, 30.07 W, 0 %, 0 %
2024/04/03 10:46:30.390, 29.97 W, 0 %, 0 %
2024/04/03 10:46:30.495, 30.07 W, 0 %, 0 %
2024/04/03 10:46:30.599, 29.97 W, 0 %, 0 %
2024/04/03 10:46:30.704, 29.97 W, 0 %, 0 %
2024/04/03 10:46:30.808, 29.97 W, 0 %, 0 %
2024/04/03 10:46:30.915, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.019, 29.97 W, 0 %, 0 %
2024/04/03 10:46:31.124, 29.97 W, 0 %, 0 %
2024/04/03 10:46:31.228, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.333, 29.97 W, 0 %, 0 %
2024/04/03 10:46:31.439, 29.97 W, 0 %, 0 %
2024/04/03 10:46:31.543, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.648, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.752, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.857, 30.07 W, 0 %, 0 %
2024/04/03 10:46:31.964, 30.07 W, 0 %, 0 %
2024/04/03 10:46:32.069, 30.17 W, 0 %, 0 %
2024/04/03 10:46:32.173, 30.17 W, 0 %, 0 %
2024/04/03 10:46:32.278, 30.07 W, 0 %, 0 %
2024/04/03 10:46:32.384, 29.97 W, 0 %, 0 %
2024/04/03 10:46:32.489, 30.07 W, 0 %, 0 %
2024/04/03 10:46:32.594, 29.97 W, 0 %, 0 %
2024/04/03 10:46:32.698, 29.98 W, 0 %, 0 %
2024/04/03 10:46:32.803, 29.97 W, 0 %, 0 %
2024/04/03 10:46:32.910, 29.97 W, 0 %, 0 %
2024/04/03 10:46:33.014, 29.97 W, 0 %, 0 %
2024/04/03 10:46:33.119, 30.07 W, 0 %, 0 %
2024/04/03 10:46:33.224, 30.07 W, 0 %, 0 %
2024/04/03 10:46:33.328, 30.07 W, 0 %, 0 %
2024/04/03 10:46:33.434, 30.07 W, 0 %, 0 %
2024/04/03 10:46:33.539, 30.07 W, 0 %, 0 %
2024/04/03 10:46:33.644, 29.97 W, 0 %, 0 %
2024/04/03 10:46:33.748, 30.08 W, 0 %, 0 %
2024/04/03 10:46:33.852, 29.98 W, 0 %, 0 %
2024/04/03 10:46:33.959, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.063, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.168, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.272, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.377, 29.97 W, 0 %, 0 %
2024/04/03 10:46:34.483, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.587, 30.17 W, 0 %, 0 %
2024/04/03 10:46:34.692, 30.16 W, 0 %, 0 %
2024/04/03 10:46:34.796, 30.07 W, 0 %, 0 %
2024/04/03 10:46:34.901, 30.08 W, 0 %, 0 %
2024/04/03 10:46:35.008, 29.98 W, 0 %, 0 %
2024/04/03 10:46:35.112, 30.07 W, 0 %, 0 %
2024/04/03 10:46:35.217, 29.97 W, 0 %, 0 %
2024/04/03 10:46:35.321, 29.97 W, 0 %, 0 %
2024/04/03 10:46:35.426, 30.07 W, 0 %, 0 %
2024/04/03 10:46:35.531, 30.08 W, 0 %, 0 %
2024/04/03 10:46:35.635, 30.07 W, 0 %, 0 %
2024/04/03 10:46:35.740, 29.97 W, 0 %, 0 %
2024/04/03 10:46:35.844, 29.97 W, 0 %, 0 %
2024/04/03 10:46:35.949, 29.97 W, 0 %, 0 %
2024/04/03 10:46:36.055, 29.98 W, 0 %, 0 %
2024/04/03 10:46:36.160, 30.07 W, 0 %, 0 %
2024/04/03 10:46:36.265, 30.07 W, 0 %, 0 %
2024/04/03 10:46:36.369, 29.97 W, 0 %, 0 %
2024/04/03 10:46:36.474, 29.97 W, 0 %, 0 %
2024/04/03 10:46:36.580, 30.07 W, 0 %, 0 %
2024/04/03 10:46:36.684, 30.07 W, 0 %, 0 %
2024/04/03 10:46:36.789, 29.97 W, 0 %, 0 %
2024/04/03 10:46:36.893, 30.07 W, 0 %, 0 %
2024/04/03 10:46:36.998, 30.08 W, 0 %, 0 %
2024/04/03 10:46:37.104, 30.07 W, 0 %, 0 %
2024/04/03 10:46:37.208, 30.12 W, 0 %, 0 %
2024/04/03 10:46:37.313, 30.07 W, 0 %, 0 %
2024/04/03 10:46:37.417, 30.07 W, 0 %, 0 %
2024/04/03 10:46:37.522, 30.07 W, 0 %, 0 %
2024/04/03 10:46:37.629, 29.97 W, 0 %, 0 %
2024/04/03 10:46:37.734, 30.08 W, 0 %, 0 %
2024/04/03 10:46:37.838, 30.07 W, 0 %, 0 %
2024/04/03 10:46:37.943, 29.98 W, 0 %, 0 %
2024/04/03 10:46:38.052, 29.97 W, 0 %, 0 %
2024/04/03 10:46:38.156, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.261, 30.08 W, 0 %, 0 %
2024/04/03 10:46:38.365, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.470, 29.98 W, 0 %, 0 %
2024/04/03 10:46:38.575, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.680, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.784, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.888, 30.07 W, 0 %, 0 %
2024/04/03 10:46:38.993, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.100, 29.97 W, 0 %, 0 %
2024/04/03 10:46:39.204, 29.98 W, 0 %, 0 %
2024/04/03 10:46:39.309, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.414, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.518, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.624, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.729, 30.17 W, 0 %, 0 %
2024/04/03 10:46:39.833, 30.07 W, 0 %, 0 %
2024/04/03 10:46:39.938, 29.97 W, 0 %, 0 %
2024/04/03 10:46:40.043, 30.08 W, 0 %, 0 %
2024/04/03 10:46:40.150, 29.98 W, 0 %, 0 %
2024/04/03 10:46:40.254, 29.97 W, 0 %, 0 %
2024/04/03 10:46:40.359, 29.97 W, 0 %, 0 %
2024/04/03 10:46:40.464, 29.98 W, 0 %, 0 %
2024/04/03 10:46:40.570, 30.17 W, 0 %, 0 %
2024/04/03 10:46:40.675, 29.97 W, 0 %, 0 %
2024/04/03 10:46:40.779, 30.07 W, 0 %, 0 %
2024/04/03 10:46:40.884, 30.07 W, 0 %, 0 %
2024/04/03 10:46:40.988, 30.07 W, 0 %, 0 %
2024/04/03 10:46:41.095, 29.97 W, 0 %, 0 %
2024/04/03 10:46:41.199, 30.07 W, 0 %, 0 %
2024/04/03 10:46:41.303, 29.98 W, 0 %, 0 %
2024/04/03 10:46:41.408, 29.97 W, 0 %, 0 %
2024/04/03 10:46:41.512, 29.97 W, 0 %, 0 %
2024/04/03 10:46:41.619, 29.98 W, 0 %, 0 %
2024/04/03 10:46:41.723, 30.08 W, 0 %, 0 %
2024/04/03 10:46:41.827, 30.07 W, 0 %, 0 %
2024/04/03 10:46:41.932, 30.04 W, 0 %, 0 %
2024/04/03 10:46:42.036, 30.36 W, 0 %, 0 %
2024/04/03 10:46:42.143, 30.17 W, 0 %, 0 %
2024/04/03 10:46:42.247, 30.08 W, 0 %, 0 %
2024/04/03 10:46:42.352, 30.07 W, 0 %, 0 %
2024/04/03 10:46:42.456, 30.07 W, 0 %, 0 %
2024/04/03 10:46:42.561, 29.97 W, 0 %, 0 %
2024/04/03 10:46:42.668, 30.07 W, 0 %, 0 %
2024/04/03 10:46:42.773, 29.98 W, 0 %, 0 %
2024/04/03 10:46:42.878, 30.08 W, 0 %, 0 %
2024/04/03 10:46:42.982, 29.97 W, 0 %, 0 %
2024/04/03 10:46:43.086, 30.07 W, 0 %, 0 %
2024/04/03 10:46:43.192, 30.08 W, 0 %, 0 %
2024/04/03 10:46:43.297, 30.08 W, 0 %, 0 %
2024/04/03 10:46:43.401, 29.97 W, 0 %, 0 %
2024/04/03 10:46:43.506, 30.08 W, 0 %, 0 %
2024/04/03 10:46:43.610, 30.07 W, 0 %, 0 %
2024/04/03 10:46:43.717, 30.08 W, 0 %, 0 %
2024/04/03 10:46:43.821, 30.08 W, 0 %, 0 %
2024/04/03 10:46:43.926, 30.07 W, 0 %, 0 %
2024/04/03 10:46:44.030, 30.08 W, 0 %, 0 %
2024/04/03 10:46:44.137, 30.07 W, 0 %, 0 %
2024/04/03 10:46:44.242, 30.07 W, 0 %, 0 %
2024/04/03 10:46:44.347, 30.07 W, 0 %, 0 %
2024/04/03 10:46:44.451, 30.08 W, 0 %, 0 %
2024/04/03 10:46:44.555, 30.08 W, 0 %, 0 %
2024/04/03 10:46:44.665, 30.17 W, 0 %, 0 %
2024/04/03 10:46:44.769, 30.08 W, 0 %, 0 %
2024/04/03 10:46:44.874, 29.97 W, 0 %, 0 %
2024/04/03 10:46:44.979, 29.97 W, 0 %, 0 %
2024/04/03 10:46:45.086, 30.07 W, 0 %, 0 %
2024/04/03 10:46:45.191, 29.97 W, 0 %, 0 %
2024/04/03 10:46:45.296, 30.08 W, 0 %, 0 %
2024/04/03 10:46:45.400, 30.07 W, 0 %, 0 %
2024/04/03 10:46:45.505, 29.97 W, 0 %, 0 %
2024/04/03 10:46:45.611, 29.98 W, 0 %, 0 %
2024/04/03 10:46:45.715, 30.07 W, 0 %, 0 %
2024/04/03 10:46:45.820, 30.07 W, 0 %, 0 %
2024/04/03 10:46:45.924, 29.98 W, 0 %, 0 %
2024/04/03 10:46:46.029, 30.08 W, 0 %, 0 %
2024/04/03 10:46:46.135, 30.07 W, 0 %, 0 %
2024/04/03 10:46:46.239, 30.08 W, 0 %, 0 %
2024/04/03 10:46:46.344, 29.97 W, 0 %, 0 %
2024/04/03 10:46:46.448, 30.08 W, 0 %, 0 %
2024/04/03 10:46:46.553, 29.97 W, 0 %, 0 %
2024/04/03 10:46:46.659, 29.97 W, 0 %, 0 %
2024/04/03 10:46:46.763, 30.08 W, 0 %, 0 %
2024/04/03 10:46:46.868, 30.07 W, 0 %, 0 %
2024/04/03 10:46:46.973, 30.08 W, 0 %, 0 %
2024/04/03 10:46:47.077, 30.07 W, 0 %, 0 %
2024/04/03 10:46:47.183, 30.07 W, 0 %, 0 %
2024/04/03 10:46:47.288, 30.08 W, 0 %, 0 %
2024/04/03 10:46:47.392, 30.07 W, 0 %, 0 %
2024/04/03 10:46:47.498, 30.08 W, 0 %, 0 %
2024/04/03 10:46:47.604, 33.34 W, 0 %, 0 %
2024/04/03 10:46:47.715, 33.53 W, 0 %, 0 %
2024/04/03 10:46:47.820, 33.03 W, 13 %, 0 %
2024/04/03 10:46:47.924, 33.13 W, 13 %, 0 %
2024/04/03 10:46:48.028, 33.03 W, 6 %, 0 %
2024/04/03 10:46:48.132, 33.13 W, 6 %, 0 %
2024/04/03 10:46:48.237, 33.03 W, 8 %, 0 %
2024/04/03 10:46:48.341, 33.13 W, 8 %, 0 %
2024/04/03 10:46:48.445, 33.03 W, 6 %, 0 %
2024/04/03 10:46:48.551, 33.23 W, 6 %, 0 %
2024/04/03 10:46:48.656, 33.03 W, 6 %, 0 %
2024/04/03 10:46:48.760, 33.23 W, 6 %, 0 %
2024/04/03 10:46:48.864, 33.22 W, 6 %, 0 %
2024/04/03 10:46:48.968, 33.03 W, 6 %, 0 %
2024/04/03 10:46:49.075, 33.03 W, 2 %, 0 %
2024/04/03 10:46:49.179, 33.03 W, 2 %, 0 %
2024/04/03 10:46:49.284, 33.23 W, 0 %, 0 %
2024/04/03 10:46:49.388, 33.23 W, 0 %, 0 %
2024/04/03 10:46:49.492, 33.23 W, 0 %, 0 %
2024/04/03 10:46:49.597, 33.33 W, 0 %, 0 %
2024/04/03 10:46:49.701, 32.63 W, 0 %, 0 %
2024/04/03 10:46:49.805, 32.44 W, 0 %, 0 %
2024/04/03 10:46:49.909, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.014, 32.05 W, 0 %, 0 %
2024/04/03 10:46:50.120, 32.05 W, 0 %, 0 %
2024/04/03 10:46:50.224, 32.25 W, 0 %, 0 %
2024/04/03 10:46:50.328, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.432, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.536, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.643, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.747, 32.15 W, 0 %, 0 %
2024/04/03 10:46:50.851, 32.24 W, 0 %, 0 %
2024/04/03 10:46:50.955, 32.15 W, 0 %, 0 %
2024/04/03 10:46:51.059, 32.15 W, 0 %, 0 %
2024/04/03 10:46:51.166, 32.25 W, 0 %, 0 %
2024/04/03 10:46:51.270, 32.15 W, 0 %, 0 %
2024/04/03 10:46:51.374, 32.15 W, 0 %, 0 %
2024/04/03 10:46:51.478, 32.25 W, 0 %, 0 %
2024/04/03 10:46:51.582, 32.15 W, 0 %, 0 %
2024/04/03 10:46:51.690, 32.34 W, 0 %, 0 %
2024/04/03 10:46:51.794, 32.25 W, 0 %, 0 %
2024/04/03 10:46:51.898, 32.24 W, 1 %, 0 %
2024/04/03 10:46:52.002, 32.24 W, 2 %, 0 %
2024/04/03 10:46:52.106, 32.34 W, 2 %, 0 %
2024/04/03 10:46:52.213, 32.43 W, 4 %, 0 %
2024/04/03 10:46:52.317, 32.53 W, 4 %, 0 %
2024/04/03 10:46:52.421, 32.34 W, 4 %, 0 %
2024/04/03 10:46:52.526, 32.24 W, 4 %, 0 %
2024/04/03 10:46:52.631, 32.24 W, 4 %, 0 %
2024/04/03 10:46:52.736, 32.24 W, 4 %, 0 %
2024/04/03 10:46:52.840, 32.15 W, 4 %, 0 %
2024/04/03 10:46:52.945, 32.24 W, 4 %, 0 %
2024/04/03 10:46:53.049, 32.15 W, 4 %, 0 %
2024/04/03 10:46:53.153, 32.15 W, 4 %, 0 %
2024/04/03 10:46:53.259, 32.24 W, 2 %, 0 %
2024/04/03 10:46:53.364, 32.24 W, 2 %, 0 %
2024/04/03 10:46:53.469, 32.24 W, 3 %, 0 %
2024/04/03 10:46:53.573, 32.24 W, 3 %, 0 %
2024/04/03 10:46:53.677, 32.34 W, 5 %, 0 %
2024/04/03 10:46:53.782, 32.15 W, 5 %, 0 %
2024/04/03 10:46:53.887, 32.24 W, 4 %, 0 %
2024/04/03 10:46:53.991, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.095, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.200, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.306, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.410, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.515, 32.24 W, 4 %, 0 %
2024/04/03 10:46:54.619, 32.34 W, 4 %, 0 %
2024/04/03 10:46:54.723, 32.35 W, 4 %, 0 %
2024/04/03 10:46:54.828, 32.43 W, 4 %, 0 %
2024/04/03 10:46:54.932, 32.53 W, 4 %, 0 %
2024/04/03 10:46:55.037, 32.34 W, 4 %, 0 %
2024/04/03 10:46:55.142, 32.15 W, 4 %, 0 %
2024/04/03 10:46:55.246, 32.24 W, 5 %, 0 %
2024/04/03 10:46:55.352, 32.24 W, 5 %, 0 %
2024/04/03 10:46:55.456, 32.25 W, 4 %, 0 %
2024/04/03 10:46:55.561, 32.15 W, 4 %, 0 %
2024/04/03 10:46:55.665, 32.25 W, 3 %, 0 %
2024/04/03 10:46:55.769, 32.24 W, 3 %, 0 %
2024/04/03 10:46:55.875, 32.24 W, 5 %, 0 %
2024/04/03 10:46:55.979, 32.24 W, 5 %, 0 %
2024/04/03 10:46:56.084, 32.24 W, 4 %, 0 %
2024/04/03 10:46:56.188, 32.24 W, 4 %, 0 %
2024/04/03 10:46:56.292, 32.34 W, 5 %, 0 %
2024/04/03 10:46:56.397, 32.24 W, 5 %, 0 %
2024/04/03 10:46:56.502, 32.25 W, 4 %, 0 %
2024/04/03 10:46:56.606, 32.25 W, 4 %, 0 %
2024/04/03 10:46:56.710, 32.24 W, 5 %, 0 %
2024/04/03 10:46:56.815, 32.24 W, 5 %, 0 %
2024/04/03 10:46:56.922, 32.34 W, 4 %, 0 %
2024/04/03 10:46:57.026, 32.34 W, 5 %, 0 %
2024/04/03 10:46:57.130, 32.34 W, 5 %, 0 %
2024/04/03 10:46:57.235, 32.34 W, 3 %, 0 %
